631,40.696861,-73.936361
1833,40.670713,-73.933343
1826,40.670713,-73.933343
1802,40.670713,-73.933343
1878,40.670713,-73.933343
1731,40.670713,-73.933343
1832,40.670713,-73.933343
1877,40.670713,-73.933343
2785,40.633289,-73.904523
495,40.684511,-73.958928
496,40.684511,-73.958928
411,40.684511,-73.958928
410,40.684511,-73.958928
2790,40.640992,-73.888676
795,40.679167,-73.914109
2786,40.651356,-73.895275
2293,40.654016,-73.952189
2262,40.654016,-73.952189
2527,40.654016,-73.952189
711,40.678752,-73.933382
1505,40.679114,-74.002942
1053,40.687613,-73.882412
466,40.698245,-73.992637
2428,40.648061,-73.951338
2878,40.624052,-73.933246
2396,40.658469,-73.914962
217,40.712292,-73.964003
2803,40.617062,-73.919393
2970,40.626995,-73.891481
216,40.71579,-73.954441
1437,40.677177,-74.002753
693,40.687517,-73.97917699999999
2742,40.620178,-73.90711
728,40.679167,-73.914109
727,40.679167,-73.914109
2394,40.65966,-73.918023
2426,40.648061,-73.951338
987,40.693733,-73.921414
752,40.69759,-73.936706
786,40.69759,-73.936706
1197,40.678204,-73.863501
887,40.688529,-73.927187
1823,40.676122,-73.941562
1824,40.674443,-73.957997
2413,40.681653,-73.918561
136,40.703522,-73.942579
1986,40.660241,-73.94858
666,40.68599,-73.913791
663,40.68599,-73.913791
1994,40.672253,-73.945152
1020,40.684128,-73.926311
846,40.684128,-73.926311
834,40.684128,-73.926311
741,40.680443,-73.950546
451,40.696256,-73.992585
480,40.696256,-73.992585
2554,40.651405,-73.955249
2287,40.651405,-73.955249
2318,40.651405,-73.955249
623,40.668981,-73.950865
681,40.695087,-73.945139
955,40.691332,-73.9256
918,40.701699,-73.925311
2001,40.683905,-73.991491
418,40.691327,-73.977689
415,40.691327,-73.977689
421,40.691327,-73.977689
2604,40.643895,-73.900932
2745,40.643895,-73.900932
2584,40.643895,-73.900932
976,40.684514,-73.935358
946,40.684514,-73.935358
1276,40.646976,-73.877069
956,40.684514,-73.935358
1245,40.669018,-73.876024
947,40.684514,-73.935358
2780,40.609721,-73.923894
1228,40.676709,-73.888214
1289,40.654948,-73.873855
863,40.699152,-73.932063
895,40.687517,-73.97917699999999
1845,40.674443,-73.957997
1844,40.674443,-73.957997
1736,40.681179,-73.978292
1891,40.681179,-73.978292
1757,40.681179,-73.978292
1196,40.658879,-73.880499
1242,40.659996,-73.868006
1316,40.657978,-73.878412
1883,40.681366,-73.947144
1279,40.666174,-73.894408
525,40.680904,-73.963071
2735,40.627687,-73.928825
2030,40.683905,-73.991491
1182,40.657978,-73.878412
1122,40.657978,-73.878412
1380,40.657978,-73.878412
2948,40.625798,-73.943778
2713,40.625798,-73.943778
2656,40.625798,-73.943778
2768,40.653241,-73.912721
1382,40.657978,-73.878412
1124,40.657978,-73.878412
1184,40.657978,-73.878412
2203,40.665836,-73.908324
2069,40.668981,-73.950865
1309,40.666174,-73.894408
1319,40.666174,-73.894408
1046,40.666174,-73.894408
2589,40.614058,-73.919936
2610,40.614058,-73.919936
2751,40.614058,-73.919936
2776,40.614058,-73.919936
930,40.684209,-73.915954
1812,40.670713,-73.933343
1985,40.683905,-73.991491
2014,40.683905,-73.991491
2015,40.683905,-73.991491
712,40.678752,-73.933382
529,40.688529,-73.927187
2320,40.651405,-73.955249
2556,40.651405,-73.955249
2289,40.651405,-73.955249
1491,40.681866,-74.015018
2804,40.653241,-73.912721
1822,40.674443,-73.957997
990,40.694155,-73.922175
986,40.705305,-73.917881
1013,40.693733,-73.921414
983,40.693733,-73.921414
988,40.698922,-73.920999
1371,40.653691,-73.869878
1112,40.653691,-73.869878
1172,40.653691,-73.869878
1547,40.682301,-73.979089
2454,40.660936,-73.948906
2801,40.614058,-73.919936
2800,40.614058,-73.919936
896,40.688529,-73.927187
609,40.674476,-73.953146
817,40.674476,-73.953146
583,40.674476,-73.953146
2017,40.680291,-73.986589
2011,40.680291,-73.986589
1263,40.663763,-73.869632
1689,40.636581,-73.978247
1856,40.678581,-73.95024599999999
847,40.688484,-73.912511
1021,40.688484,-73.912511
835,40.688484,-73.912511
1221,40.670195,-73.900249
1350,40.663763,-73.869632
1153,40.663763,-73.869632
1093,40.663763,-73.869632
1270,40.663763,-73.869632
2784,40.617062,-73.919393
2882,40.616059,-73.930268
1958,40.680291,-73.986589
341,40.692217,-73.982516
908,40.70095,-73.933199
2901,40.625019,-73.907762
2356,40.681653,-73.918561
2417,40.681653,-73.918561
2415,40.681653,-73.918561
2824,40.651736,-73.900471
1104,40.652054,-73.881598
1362,40.652054,-73.881598
1164,40.652054,-73.881598
1846,40.67555,-73.967796
1907,40.666018,-73.939729
1753,40.666018,-73.939729
1774,40.666018,-73.939729
1908,40.666018,-73.939729
1773,40.666018,-73.939729
1752,40.666018,-73.939729
1838,40.67555,-73.967796
1357,40.664173,-73.864379
1099,40.664173,-73.864379
1159,40.664173,-73.864379
90,40.701505,-73.943201
2292,40.651405,-73.955249
2559,40.651405,-73.955249
2323,40.651405,-73.955249
867,40.693747,-73.922576
771,40.674476,-73.953146
1839,40.673364,-73.932659
900,40.688529,-73.927187
899,40.688529,-73.927187
1992,40.680291,-73.986589
1670,40.659363,-74.003719
358,40.692217,-73.982516
366,40.692217,-73.982516
365,40.692217,-73.982516
237,40.713555,-73.946805
19,40.713555,-73.946805
45,40.713555,-73.946805
2519,40.650628,-73.953535
352,40.694323,-73.973189
1310,40.653691,-73.869878
129,40.703998,-73.940002
91,40.703998,-73.940002
167,40.71154,-73.944976
2853,40.614325,-73.907676
894,40.687517,-73.97917699999999
2663,40.625798,-73.943778
2719,40.625798,-73.943778
2954,40.625798,-73.943778
1830,40.674443,-73.957997
1240,40.667552,-73.922709
2250,40.65814,-73.941325
2465,40.655398,-73.929886
2097,40.677503,-73.903323
2950,40.613125,-73.92515
2658,40.613125,-73.92515
2715,40.613125,-73.92515
2430,40.660936,-73.948906
1043,40.648723,-73.887138
1282,40.648723,-73.887138
1290,40.648723,-73.887138
2797,40.627687,-73.928825
2796,40.627687,-73.928825
756,40.684205,-73.9355
788,40.684205,-73.9355
439,40.696204,-73.99261
969,40.684209,-73.915954
1735,40.681366,-73.947144
1890,40.681366,-73.947144
1756,40.681366,-73.947144
957,40.684128,-73.926311
2895,40.616203,-73.913415
1454,40.68714,-73.979121
2143,40.663797,-73.915055
2118,40.663797,-73.915055
2223,40.663797,-73.915055
279,40.7046,-73.958982
83,40.701505,-73.943201
531,40.684908,-73.970221
322,40.698245,-73.992637
306,40.698245,-73.992637
548,40.698245,-73.992637
100,40.703201,-73.934769
775,40.68998,-73.950458
1312,40.653691,-73.869878
951,40.684128,-73.926311
960,40.684128,-73.926311
2445,40.648061,-73.951338
1973,40.680291,-73.986589
2210,40.674082,-73.912798
2104,40.674082,-73.912798
1268,40.663763,-73.869632
1497,40.669692,-74.004267
1438,40.669692,-74.004267
139,40.703201,-73.934769
2733,40.632391,-73.905039
2968,40.632391,-73.905039
2677,40.632391,-73.905039
866,40.691332,-73.9256
837,40.690325,-73.90748
849,40.690325,-73.90748
1023,40.690325,-73.90748
854,40.688529,-73.927187
2059,40.683905,-73.991491
1825,40.666018,-73.939729
1143,40.667552,-73.922709
1083,40.667552,-73.922709
1340,40.667552,-73.922709
2717,40.625815,-73.940247
2661,40.625815,-73.940247
2952,40.625815,-73.940247
2763,40.613501,-73.925286
954,40.684128,-73.926311
1816,40.670713,-73.933343
1617,40.642257,-74.02233
532,40.680904,-73.963071
1403,40.692664,-74.000734
1418,40.692664,-74.000734
1557,40.692664,-74.000734
2898,40.624637,-73.92944
1829,40.681179,-73.978292
1975,40.667064,-73.934067
920,40.69678,-73.916085
1818,40.681179,-73.978292
2501,40.638974,-73.925744
2146,40.677284,-73.906471
2121,40.677284,-73.906471
2228,40.677284,-73.906471
963,40.690325,-73.90748
1764,40.674443,-73.957997
1743,40.674443,-73.957997
1898,40.674443,-73.957997
2571,40.616059,-73.930268
1808,40.668484,-73.90655
1809,40.668484,-73.90655
892,40.688529,-73.927187
855,40.688529,-73.927187
826,40.688529,-73.927187
2132,40.68486,-73.912555
2240,40.68486,-73.912555
2157,40.68486,-73.912555
2418,40.641339,-73.919333
1869,40.672427,-73.961911
1281,40.648293,-73.882379
1052,40.648293,-73.882379
1050,40.648293,-73.882379
1057,40.648293,-73.882379
1320,40.648293,-73.882379
1313,40.648293,-73.882379
441,40.696204,-73.99261
1882,40.681366,-73.947144
1799,40.676122,-73.941562
2503,40.657083,-73.945372
449,40.690999,-73.983453
2334,40.657083,-73.945372
2277,40.655398,-73.929886
2308,40.655398,-73.929886
2542,40.655398,-73.929886
2313,40.657083,-73.945372
2548,40.657083,-73.945372
2282,40.657083,-73.945372
1963,40.664411,-73.955449
1807,40.668487999999996,-73.925425
2192,40.652711,-73.91486
2209,40.652711,-73.91486
2188,40.652711,-73.91486
2455,40.675306,-73.935527
2505,40.675306,-73.935527
1811,40.673473,-73.951113
2205,40.674082,-73.912798
2185,40.674082,-73.912798
2174,40.652711,-73.91486
1880,40.674788,-73.92595
1875,40.668484,-73.90655
2839,40.615437,-73.932725
2349,40.641339,-73.919333
459,40.696136,-73.989146
290,40.698013,-73.985971
280,40.698013,-73.985971
448,40.698013,-73.985971
282,40.698013,-73.985971
436,40.698013,-73.985971
1607,40.636581,-73.978247
1728,40.636581,-73.978247
1594,40.636581,-73.978247
761,40.679988,-73.942145
650,40.685046,-73.92819
1012,40.698922,-73.920999
1011,40.698922,-73.920999
39,40.703201,-73.934769
13,40.703201,-73.934769
113,40.703201,-73.934769
99,40.703201,-73.934769
230,40.703201,-73.934769
87,40.703201,-73.934769
86,40.703201,-73.934769
1855,40.681366,-73.947144
876,40.700062,-73.912044
1840,40.676122,-73.941562
2475,40.657083,-73.945372
2478,40.657083,-73.945372
874,40.700062,-73.912044
2117,40.652711,-73.91486
2142,40.652711,-73.91486
2222,40.652711,-73.91486
1543,40.678921,-73.980733
1546,40.678921,-73.980733
2517,40.650628,-73.953535
2525,40.650628,-73.953535
2513,40.650628,-73.953535
177,40.708023,-73.964404
2934,40.628272,-73.92618
2706,40.628272,-73.92618
2649,40.628272,-73.92618
897,40.688529,-73.927187
2170,40.652711,-73.91486
1017,40.690699,-73.898127
842,40.690699,-73.898127
830,40.690699,-73.898127
974,40.683686,-73.920496
1804,40.674443,-73.957997
1801,40.674443,-73.957997
1805,40.674443,-73.957997
1110,40.666174,-73.894408
1368,40.666174,-73.894408
1170,40.666174,-73.894408
1355,40.663763,-73.869632
1358,40.663763,-73.869632
1160,40.663763,-73.869632
1361,40.663763,-73.869632
1103,40.663763,-73.869632
1100,40.663763,-73.869632
1163,40.663763,-73.869632
2686,40.619479,-73.923038
2629,40.619479,-73.923038
2918,40.619479,-73.923038
965,40.683686,-73.920496
2391,40.653241,-73.912721
927,40.690108,-73.909746
883,40.701834,-73.936952
2062,40.667064,-73.934067
2061,40.667064,-73.934067
1768,40.681366,-73.947144
1902,40.681366,-73.947144
1747,40.681366,-73.947144
898,40.695026,-73.928102
2096,40.674082,-73.912798
2095,40.674082,-73.912798
2101,40.674082,-73.912798
2135,40.674082,-73.912798
2213,40.674082,-73.912798
2109,40.674082,-73.912798
1280,40.642282,-73.883895
1283,40.642282,-73.883895
1278,40.642282,-73.883895
1117,40.642282,-73.883895
1376,40.642282,-73.883895
1284,40.642282,-73.883895
1177,40.642282,-73.883895
1367,40.64913,-73.883944
1169,40.64913,-73.883944
1109,40.64913,-73.883944
1288,40.64913,-73.883944
392,40.690534,-73.978748
1776,40.676122,-73.941562
1928,40.683905,-73.991491
1944,40.683905,-73.991491
2088,40.683905,-73.991491
2064,40.667064,-73.934067
878,40.705623,-73.92661
879,40.705623,-73.92661
1322,40.64913,-73.883944
2585,40.651019,-73.915431
2605,40.651019,-73.915431
2746,40.651019,-73.915431
2131,40.668484,-73.90655
2239,40.668484,-73.90655
2156,40.668484,-73.90655
2489,40.668981,-73.950865
2275,40.657083,-73.945372
2540,40.657083,-73.945372
2306,40.657083,-73.945372
151,40.713205,-73.950433
433,40.696204,-73.99261
829,40.687517,-73.97917699999999
1016,40.687517,-73.97917699999999
841,40.687517,-73.97917699999999
2484,40.668981,-73.950865
150,40.715932,-73.939558
2028,40.661291,-73.955177
603,40.699068,-73.931044
811,40.699068,-73.931044
577,40.699068,-73.931044
688,40.699068,-73.931044
1315,40.644868,-73.879905
2491,40.668981,-73.950865
2902,40.612635,-73.948063
2208,40.668484,-73.90655
875,40.688637,-73.923018
1831,40.674788,-73.92595
1107,40.666174,-73.894408
1365,40.666174,-73.894408
1167,40.666174,-73.894408
1364,40.666174,-73.894408
1106,40.666174,-73.894408
1166,40.666174,-73.894408
998,40.687517,-73.97917699999999
1835,40.666018,-73.939729
1179,40.644868,-73.879905
1377,40.644868,-73.879905
1119,40.644868,-73.879905
204,40.724945,-73.951458
1370,40.666174,-73.894408
1118,40.666174,-73.894408
1178,40.666174,-73.894408
1045,40.666174,-73.894408
2903,40.612635,-73.948063
713,40.691569,-73.978897
937,40.69105,-73.906476
447,40.694069,-73.990448
112,40.703998,-73.940002
1748,40.681266,-73.937705
1903,40.681266,-73.937705
1769,40.681266,-73.937705
2684,40.614058,-73.919936
2627,40.614058,-73.919936
2915,40.614058,-73.919936
1872,40.674788,-73.92595
2815,40.640629,-73.894506
2591,40.614058,-73.919936
2753,40.614058,-73.919936
2612,40.614058,-73.919936
2971,40.607338,-73.934366
2760,40.640629,-73.894506
2687,40.640629,-73.894506
2630,40.640629,-73.894506
2619,40.640629,-73.894506
2597,40.640629,-73.894506
2919,40.640629,-73.894506
2134,40.674082,-73.912798
2214,40.674082,-73.912798
2110,40.674082,-73.912798
1865,40.668016,-73.920658
2161,40.674082,-73.912798
1274,40.676535,-73.86074
2032,40.661245,-73.955906
2031,40.661245,-73.955906
2621,40.640629,-73.894506
2632,40.640629,-73.894506
2689,40.640629,-73.894506
2921,40.640629,-73.894506
2599,40.640629,-73.894506
2762,40.640629,-73.894506
1859,40.675773,-73.929658
581,40.69543,-73.945734
815,40.69543,-73.945734
607,40.69543,-73.945734
2018,40.652549,-73.95154
423,40.689281,-73.996327
428,40.689281,-73.996327
425,40.691017,-73.983452
1287,40.653691,-73.869878
2054,40.683905,-73.991491
2053,40.683905,-73.991491
710,40.684208,-73.942001
1797,40.678016,-73.953624
399,40.685967,-73.973592
398,40.685967,-73.973592
2737,40.640629,-73.894506
2736,40.640629,-73.894506
2820,40.649228,-73.914661
1863,40.675773,-73.929658
1611,40.675395,-73.973732
1612,40.675395,-73.973732
708,40.684208,-73.942001
709,40.684208,-73.942001
1732,40.667606,-73.91313
2899,40.621456,-73.941022
2867,40.615061,-73.933532
2866,40.615061,-73.933532
157,40.72659,-73.940839
362,40.689967,-73.982545
1817,40.675306,-73.935527
2732,40.649228,-73.914661
2967,40.649228,-73.914661
2676,40.649228,-73.914661
2305,40.632567,-73.942794
2274,40.632567,-73.942794
2539,40.632567,-73.942794
1871,40.677451,-73.979762
2809,40.662163,-73.922834
2024,40.661827,-73.959264
2229,40.668484,-73.90655
1005,40.687517,-73.97917699999999
996,40.687517,-73.97917699999999
997,40.687517,-73.97917699999999
172,40.713116,-73.941269
2829,40.653241,-73.912721
2781,40.619479,-73.923038
1956,40.680291,-73.986589
2058,40.680291,-73.986589
2043,40.680291,-73.986589
2063,40.680291,-73.986589
1806,40.667606,-73.91313
491,40.684509,-73.963019
506,40.684509,-73.963019
838,40.69321,-73.927405
850,40.69321,-73.927405
1025,40.69321,-73.927405
2524,40.651405,-73.955249
2353,40.658376,-73.918432
1015,40.695026,-73.928102
828,40.695026,-73.928102
840,40.695026,-73.928102
1896,40.681266,-73.937705
1762,40.681266,-73.937705
1741,40.681266,-73.937705
2042,40.667064,-73.934067
1702,40.662248,-73.978936
2929,40.627337,-73.941421
2704,40.627337,-73.941421
2872,40.627337,-73.941421
2647,40.627337,-73.941421
2873,40.627337,-73.941421
2835,40.627337,-73.941421
2870,40.627337,-73.941421
1225,40.664674,-73.869259
705,40.684208,-73.942001
2707,40.616059,-73.930268
2650,40.616059,-73.930268
2938,40.616059,-73.930268
2242,40.650628,-73.953535
2244,40.650628,-73.953535
2253,40.650628,-73.953535
2865,40.612635,-73.948063
2419,40.656332,-73.921538
2074,40.680291,-73.986589
1934,40.680291,-73.986589
1950,40.680291,-73.986589
2091,40.680291,-73.986589
939,40.681952,-73.909442
1314,40.652696,-73.876514
961,40.688484,-73.912511
2344,40.657467,-73.920163
1709,40.638523,-73.978907
1520,40.660351,-73.984271
1398,40.660351,-73.984271
400,40.681419,-73.970918
397,40.681419,-73.970918
2196,40.65939,-73.920086
2076,40.661736,-73.957019
1990,40.661736,-73.957019
1967,40.661736,-73.957019
1998,40.661736,-73.957019
1968,40.661736,-73.957019
1996,40.661736,-73.957019
2810,40.681653,-73.918561
2055,40.667064,-73.934067
1685,40.641884,-73.981355
722,40.674401,-73.918753
2023,40.661736,-73.957019
2767,40.614058,-73.919936
2444,40.668981,-73.950865
2703,40.627337,-73.941421
2646,40.627337,-73.941421
2941,40.627337,-73.941421
2654,40.681653,-73.918561
2711,40.681653,-73.918561
2945,40.681653,-73.918561
2655,40.681653,-73.918561
2712,40.681653,-73.918561
2947,40.681653,-73.918561
2802,40.627687,-73.928825
1610,40.661905,-73.983489
1165,40.655073,-73.885159
1363,40.655073,-73.885159
1321,40.655073,-73.885159
1105,40.655073,-73.885159
1366,40.655073,-73.885159
1168,40.655073,-73.885159
1108,40.655073,-73.885159
540,40.68982,-73.982874
316,40.68982,-73.982874
300,40.68982,-73.982874
346,40.68982,-73.982874
914,40.698922,-73.920999
915,40.698922,-73.920999
699,40.692739,-73.928511
1578,40.654465,-73.973741
191,40.712292,-73.964003
1939,40.661736,-73.957019
1923,40.661736,-73.957019
2083,40.661736,-73.957019
1442,40.692664,-74.000734
1446,40.692664,-74.000734
367,40.701279,-73.987703
2816,40.651019,-73.915431
2794,40.651019,-73.915431
2830,40.651019,-73.915431
1408,40.687599,-73.982507
1423,40.687599,-73.982507
1562,40.687599,-73.982507
1448,40.687599,-73.982507
2520,40.651405,-73.955249
2401,40.658376,-73.918432
2508,40.649814,-73.955799
648,40.700331,-73.945308
2628,40.614058,-73.919936
2685,40.614058,-73.919936
2917,40.614058,-73.919936
1761,40.675306,-73.935527
1740,40.675306,-73.935527
1895,40.675306,-73.935527
2727,40.627656,-73.936138
2962,40.627656,-73.936138
2671,40.627656,-73.936138
680,40.695087,-73.945139
2404,40.658376,-73.918432
2395,40.658376,-73.918432
379,40.687517,-73.97917699999999
720,40.674401,-73.918753
724,40.674401,-73.918753
1623,40.693196,-73.93254
2492,40.645164,-73.954019
395,40.696559,-73.97254
2660,40.627059,-73.939314
2716,40.627059,-73.939314
2951,40.627059,-73.939314
297,40.684509,-73.963019
538,40.68777,-73.969627
1486,40.689683,-73.978588
1487,40.689683,-73.978588
493,40.691901,-73.970608
1714,40.64994,-73.975702
2077,40.662357,-73.947897
1205,40.657167,-73.871018
166,40.713116,-73.941269
1232,40.666178,-73.887711
2099,40.65939,-73.920086
945,40.688616,-73.918242
739,40.680443,-73.950546
664,40.676754,-73.917177
2567,40.627687,-73.928825
1000,40.703926,-73.909576
2819,40.662163,-73.922834
2818,40.662163,-73.922834
2825,40.662163,-73.922834
42,40.71311,-73.939126
16,40.71311,-73.939126
234,40.71311,-73.939126
1514,40.690383,-73.994875
1513,40.690383,-73.994875
1291,40.653252,-73.881359
220,40.703531,-73.95628
354,40.704418,-73.986812
361,40.704418,-73.986812
743,40.696253,-73.928911
2021,40.661827,-73.959264
353,40.701279,-73.987703
355,40.701279,-73.987703
364,40.68982,-73.982874
369,40.68982,-73.982874
368,40.68982,-73.982874
455,40.691465,-73.983429
913,40.706111,-73.928879
1795,40.678016,-73.953624
317,40.701279,-73.987703
301,40.701279,-73.987703
541,40.701279,-73.987703
2183,40.664714,-73.91586
2904,40.619755,-73.944209
1886,40.668149,-73.943405
488,40.684509,-73.963019
534,40.684509,-73.963019
511,40.684509,-73.963019
189,40.707422,-73.955655
190,40.707422,-73.955655
2113,40.681179,-73.978292
2218,40.681179,-73.978292
2138,40.681179,-73.978292
948,40.688616,-73.918242
1450,40.698319,-73.987262
1506,40.677365,-74.007471
1480,40.677365,-74.007471
184,40.706335,-73.956451
181,40.718939,-73.950891
332,40.696727,-73.961698
333,40.696727,-73.961698
347,40.696727,-73.961698
503,40.684509,-73.963019
502,40.684509,-73.963019
1055,40.664387,-73.871253
158,40.710837,-73.935852
2905,40.627656,-73.936138
1449,40.687599,-73.982507
2495,40.644018,-73.94884
2288,40.651405,-73.955249
2319,40.651405,-73.955249
2555,40.651405,-73.955249
1078,40.657167,-73.871018
1335,40.657167,-73.871018
1138,40.657167,-73.871018
773,40.678086,-73.957911
782,40.683251,-73.950311
1703,40.655589,-73.97664
882,40.705623,-73.92661
1909,40.673529,-73.962712
2178,40.664714,-73.91586
533,40.684509,-73.963019
2883,40.613501,-73.925286
1677,40.659363,-74.003719
2379,40.645754,-73.924596
1207,40.676124,-73.886543
1687,40.654465,-73.973741
334,40.704418,-73.986812
2186,40.664714,-73.91586
2881,40.618768,-73.916182
178,40.708599,-73.963129
2662,40.618768,-73.916182
2953,40.618768,-73.916182
2718,40.618768,-73.916182
1827,40.668149,-73.943405
504,40.684509,-73.963019
747,40.693039,-73.964512
2788,40.662163,-73.922834
2368,40.658314,-73.931082
2836,40.618768,-73.916182
2850,40.618768,-73.916182
2851,40.625476,-73.918904
401,40.692217,-73.982516
1474,40.683905,-73.991491
1473,40.683905,-73.991491
513,40.684509,-73.963019
486,40.684509,-73.963019
508,40.684509,-73.963019
1785,40.671419,-73.967893
1788,40.671419,-73.967893
1699,40.655589,-73.97664
1387,40.682072,-73.997456
512,40.692208,-73.961884
509,40.692208,-73.961884
490,40.692208,-73.961884
288,40.692208,-73.961884
510,40.692208,-73.961884
500,40.692208,-73.961884
485,40.692208,-73.961884
2231,40.67458,-73.907619
2148,40.67458,-73.907619
2164,40.67458,-73.907619
2123,40.67458,-73.907619
535,40.684509,-73.963019
861,40.693747,-73.922576
860,40.693747,-73.922576
2016,40.660241,-73.94858
2207,40.674401,-73.918753
1226,40.67667,-73.873793
2211,40.658898,-73.915787
1874,40.682086,-73.927872
2926,40.6223,-73.918079
2694,40.6223,-73.918079
2637,40.6223,-73.918079
2005,40.655189,-73.961095
1954,40.655189,-73.961095
2739,40.662163,-73.922834
2568,40.662163,-73.922834
2159,40.654204,-73.905512
735,40.700331,-73.945308
1995,40.655265,-73.962903
2029,40.655189,-73.961095
2611,40.604498,-73.931511
2590,40.604498,-73.931511
2752,40.604498,-73.931511
1294,40.656588,-73.890328
1616,40.649689,-74.00932
453,40.700196,-73.987822
1301,40.656588,-73.890328
1303,40.656588,-73.890328
2007,40.660241,-73.94858
2236,40.670908,-73.911054
2128,40.670908,-73.911054
2153,40.670908,-73.911054
159,40.714505,-73.944671
1261,40.685095,-73.867142
2172,40.663746,-73.911625
2177,40.663746,-73.911625
1490,40.680291,-73.986589
1597,40.662849,-73.99186
1596,40.662849,-73.99186
1583,40.662849,-73.99186
1717,40.662849,-73.99186
1718,40.662849,-73.99186
1584,40.662849,-73.99186
155,40.732975,-73.939385
745,40.684205,-73.9355
1233,40.659831,-73.871102
2012,40.65986,-73.954698
2906,40.615061,-73.933532
2888,40.615061,-73.933532
2173,40.672054,-73.904548
1257,40.655152,-73.894513
926,40.690108,-73.909746
934,40.690108,-73.909746
935,40.690108,-73.909746
938,40.690108,-73.909746
209,40.712878,-73.962329
208,40.712878,-73.962329
1952,40.662687,-73.957954
1413,40.673942,-73.976187
1428,40.673942,-73.976187
1567,40.673942,-73.976187
2004,40.663785,-73.952921
164,40.71154,-73.944976
1684,40.641884,-73.981355
1682,40.641884,-73.981355
471,40.68234,-73.984345
718,40.685535,-73.923941
2708,40.615741,-73.925896
2651,40.615741,-73.925896
2942,40.615741,-73.925896
928,40.691216,-73.911
1763,40.682086,-73.927872
1742,40.682086,-73.927872
1897,40.682086,-73.927872
2889,40.627656,-73.936138
1475,40.683905,-73.991491
1133,40.675673,-73.902022
1330,40.675673,-73.902022
1073,40.675673,-73.902022
594,40.676754,-73.917177
568,40.676754,-73.917177
802,40.676754,-73.917177
414,40.704418,-73.986812
357,40.704418,-73.986812
344,40.692217,-73.982516
1554,40.678114,-73.974263
1541,40.678114,-73.974263
457,40.689281,-73.996327
458,40.689281,-73.996327
1798,40.673529,-73.962712
2884,40.604498,-73.931511
2512,40.649814,-73.955799
2744,40.611859,-73.913714
2603,40.611859,-73.913714
2583,40.611859,-73.913714
1385,40.661905,-73.983489
1386,40.661905,-73.983489
1394,40.661905,-73.983489
1654,40.649689,-74.00932
1478,40.686291,-74.004543
2910,40.681653,-73.918561
2680,40.681653,-73.918561
2911,40.681653,-73.918561
2623,40.681653,-73.918561
2486,40.649544,-73.955385
610,40.679337,-73.95847
818,40.679337,-73.95847
584,40.679337,-73.95847
1528,40.658254,-73.987345
1893,40.666899,-73.937558
1738,40.666899,-73.937558
1759,40.666899,-73.937558
1786,40.674443,-73.957997
1787,40.674443,-73.957997
1493,40.685813,-74.005388
2100,40.658898,-73.915787
2169,40.658898,-73.915787
2191,40.658898,-73.915787
2199,40.658898,-73.915787
