,lon,lat,properties
23192,-73.968218,40.67945,red-15
23193,-73.968201,40.679497,red-15
23194,-73.967981,40.680122,red-15
23195,-73.967956,40.68019,red-15
23196,-73.967823,40.680162,red-15
23197,-73.965501,40.679677,red-15
23198,-73.965157,40.679605,red-15
23199,-73.965067,40.679586,red-15
23200,-73.964971,40.679566,red-15
23201,-73.964205,40.679407,red-15
23202,-73.964073,40.679379,red-15
23203,-73.964091,40.679459,red-15
23204,-73.964147,40.67976,red-15
23205,-73.964222,40.68016,red-15
23206,-73.964236,40.680236,red-15
23207,-73.964249,40.680303,red-15
23208,-73.964312,40.680584,red-15
23209,-73.964381,40.680957,red-15
23210,-73.964394,40.68105,red-15
23211,-73.964414,40.681192,red-15
23212,-73.964427,40.681282,red-15
23213,-73.964432,40.681311,red-15
23214,-73.964437,40.681341,red-15
23215,-73.964529,40.681783,red-15
23216,-73.964656,40.682423,red-15
23217,-73.964762,40.682953,red-15
23218,-73.964779,40.68304,red-15
23219,-73.964673,40.683018,red-15
23220,-73.964414,40.682964,red-15
23221,-73.963769,40.682828,red-15
23222,-73.963664,40.682807,red-15
23223,-73.963562,40.682786,red-15
23224,-73.962645,40.682594,red-15
23225,-73.962423,40.682547,red-15
23226,-73.962233,40.682507,red-15
23227,-73.961838,40.682423,red-15
23228,-73.961708,40.682395,red-15
23229,-73.961611,40.682375,red-15
23230,-73.961516,40.682356,red-15
23231,-73.960595,40.682162,red-15
23232,-73.959595,40.681953,red-15
23233,-73.959007,40.681831,red-15
23234,-73.958693,40.681765,red-15
23235,-73.958586,40.681743,red-15
23236,-73.958488,40.681722,red-15
23237,-73.958067,40.681633,red-15
23238,-73.957351,40.681483,red-15
23239,-73.956151,40.68123,red-15
23240,-73.955854,40.681167,red-15
23241,-73.955816,40.681159,red-15
23242,-73.955752,40.681146,red-15
23243,-73.955661,40.681127,red-15
23244,-73.955565,40.681106,red-15
23245,-73.955299,40.68105,red-15
23246,-73.954404,40.680862,red-15
23247,-73.953852,40.680742,red-15
23248,-73.953498,40.680665,red-15
23249,-73.953369,40.680637,red-15
23250,-73.953243,40.68061,red-15
23251,-73.9528,40.680575,red-15
23252,-73.951298,40.680484,red-15
23253,-73.951186,40.680478,red-15
23254,-73.951113,40.680474,red-15
23255,-73.950242,40.680427,red-15
23256,-73.949665,40.680395,red-15
23257,-73.949555,40.680391,red-15
23258,-73.949452,40.680384,red-15
23259,-73.948838,40.680351,red-15
23260,-73.947731,40.680292,red-15
23261,-73.947239,40.680266,red-15
23262,-73.946849,40.680245,red-15
23263,-73.946749,40.68024,red-15
23264,-73.946345,40.680215,red-15
23265,-73.946244,40.68021,red-15
23266,-73.945687,40.68018,red-15
23267,-73.944133,40.680097,red-15
23268,-73.944072,40.680093,red-15
23269,-73.943973,40.680088,red-15
23270,-73.943981,40.680012,red-15
23271,-73.944041,40.679411,red-15
23272,-73.944048,40.679334,red-15
23273,-73.943956,40.679329,red-15
23274,-73.94313,40.679283,red-15
23275,-73.943094,40.679281,red-15
23276,-73.941825,40.679212,red-15
23277,-73.941825,40.679212,red-15
23278,-73.941825,40.679212,red-15
23279,-73.941378,40.679188,red-15
23280,-73.941269,40.679182,red-15
23281,-73.941262,40.679261,red-15
23282,-73.941217,40.679832,red-15
23283,-73.941215,40.679859,red-15
23284,-73.941209,40.679938,red-15
23285,-73.941301,40.679943,red-15
23286,-73.941416,40.679949,red-15
23287,-73.943097,40.680039,red-15
23288,-73.943175,40.680044,red-15
23289,-73.943261,40.680048,red-15
23290,-73.943406,40.680056,red-15
23291,-73.943973,40.680088,red-15
23292,-73.944072,40.680093,red-15
23293,-73.944133,40.680097,red-15
23294,-73.945687,40.68018,red-15
23295,-73.946244,40.68021,red-15
23296,-73.946345,40.680215,red-15
23297,-73.946749,40.68024,red-15
23298,-73.946849,40.680245,red-15
23299,-73.947239,40.680266,red-15
23300,-73.947731,40.680292,red-15
23301,-73.947722,40.680379,red-15
23302,-73.947719,40.680414999999996,red-15
23303,-73.947641,40.681202,red-15
23304,-73.947636,40.681249,red-15
23305,-73.94763,40.681309,red-15
23306,-73.947159,40.681364,red-15
23307,-73.947144,40.681366,red-15
23308,-73.947144,40.681366,red-15
23309,-73.947144,40.681366,red-15
23310,-73.947144,40.681366,red-15
23311,-73.947144,40.681366,red-15
23312,-73.947144,40.681366,red-15
23313,-73.947144,40.681366,red-15
23314,-73.947144,40.681366,red-15
23315,-73.947144,40.681366,red-15
23316,-73.946538,40.68144,red-15
23317,-73.946437,40.681453,red-15
23318,-73.946341,40.681463,red-15
23319,-73.945636,40.681544,red-15
23320,-73.944526,40.681669,red-15
23321,-73.943699,40.681768,red-15
23322,-73.943602,40.681779,red-15
23323,-73.943511,40.68179,red-15
23324,-73.942627,40.681889,red-15
23325,-73.941662,40.681998,red-15
23326,-73.940861,40.682089,red-15
23327,-73.940771,40.682099,red-15
23328,-73.940678,40.68211,red-15
23329,-73.938041,40.682417,red-15
23330,-73.937929,40.68243,red-15
23331,-73.937916,40.682365,red-15
23332,-73.937812,40.681845,red-15
23333,-73.937797,40.681772,red-15
23334,-73.937781,40.681693,red-15
23335,-73.937772,40.681638,red-15
23336,-73.937705,40.681266,red-15
23337,-73.937705,40.681266,red-15
23338,-73.937705,40.681266,red-15
23339,-73.937705,40.681266,red-15
