,lon,lat,properties
28149,-73.968218,40.67945,yellow-8
28150,-73.968229,40.67942,yellow-8
28151,-73.968254,40.679352,yellow-8
28152,-73.968334,40.679119,yellow-8
28153,-73.968445,40.678831,yellow-8
28154,-73.968522,40.678619,yellow-8
28155,-73.968551,40.678545,yellow-8
28156,-73.968576,40.678479,yellow-8
28157,-73.968841,40.67774,yellow-8
28158,-73.968866,40.677667,yellow-8
28159,-73.968889,40.677599,yellow-8
28160,-73.968955,40.677402,yellow-8
28161,-73.969069,40.677088,yellow-8
28162,-73.969156,40.676859,yellow-8
28163,-73.969183,40.676787,yellow-8
28164,-73.969209,40.67672,yellow-8
28165,-73.969472,40.675977,yellow-8
28166,-73.969498,40.675906,yellow-8
28167,-73.96952,40.675843,yellow-8
28168,-73.969585,40.675659,yellow-8
28169,-73.969658,40.675452,yellow-8
28170,-73.969688,40.675367,yellow-8
28171,-73.969729,40.675268,yellow-8
28172,-73.969802,40.675076,yellow-8
28173,-73.969941,40.674937,yellow-8
28174,-73.970073,40.674823,yellow-8
28175,-73.970098,40.674801,yellow-8
28176,-73.97019,40.674723,yellow-8
28177,-73.970263,40.674664,yellow-8
28178,-73.97033,40.674606,yellow-8
28179,-73.970423,40.674534,yellow-8
28180,-73.970485,40.674482,yellow-8
28181,-73.970548,40.674428,yellow-8
28182,-73.970655,40.67435,yellow-8
28183,-73.97068,40.67428,yellow-8
28184,-73.970693,40.674226,yellow-8
28185,-73.970706,40.674155999999996,yellow-8
28186,-73.970712,40.674101,yellow-8
28187,-73.970717,40.674013,yellow-8
28188,-73.970712,40.673926,yellow-8
28189,-73.970694,40.673832,yellow-8
28190,-73.97066,40.673701,yellow-8
28191,-73.970508,40.673497,yellow-8
28192,-73.970408,40.673281,yellow-8
28193,-73.97034,40.673132,yellow-8
28194,-73.970257,40.672952,yellow-8
28195,-73.970213,40.672875,yellow-8
28196,-73.970173,40.672819,yellow-8
28197,-73.970116,40.672738,yellow-8
28198,-73.970101,40.672718,yellow-8
28199,-73.970041,40.672641,yellow-8
28200,-73.969764,40.672641,yellow-8
28201,-73.969653,40.672641,yellow-8
28202,-73.969464,40.672603,yellow-8
28203,-73.96935,40.672578,yellow-8
28204,-73.969276,40.672558,yellow-8
28205,-73.969183,40.672527,yellow-8
28206,-73.969076,40.672449,yellow-8
28207,-73.969016,40.672375,yellow-8
28208,-73.968834,40.672225,yellow-8
28209,-73.968771,40.672139,yellow-8
