,lon,lat,properties
11803,-73.968218,40.67945,orange-12
11804,-73.968229,40.67942,orange-12
11805,-73.968254,40.679352,orange-12
11806,-73.968334,40.679119,orange-12
11807,-73.968445,40.678831,orange-12
11808,-73.968522,40.678619,orange-12
11809,-73.968551,40.678545,orange-12
11810,-73.968576,40.678479,orange-12
11811,-73.968841,40.67774,orange-12
11812,-73.968866,40.677667,orange-12
11813,-73.968889,40.677599,orange-12
11814,-73.968955,40.677402,orange-12
11815,-73.969069,40.677088,orange-12
11816,-73.969156,40.676859,orange-12
11817,-73.969183,40.676787,orange-12
11818,-73.969209,40.67672,orange-12
11819,-73.969472,40.675977,orange-12
11820,-73.969498,40.675906,orange-12
11821,-73.96952,40.675843,orange-12
11822,-73.969585,40.675659,orange-12
11823,-73.969658,40.675452,orange-12
11824,-73.969688,40.675367,orange-12
11825,-73.969729,40.675268,orange-12
11826,-73.969802,40.675076,orange-12
11827,-73.969941,40.674937,orange-12
11828,-73.970073,40.674823,orange-12
11829,-73.970098,40.674801,orange-12
11830,-73.97019,40.674723,orange-12
11831,-73.970263,40.674664,orange-12
11832,-73.97033,40.674606,orange-12
11833,-73.970423,40.674534,orange-12
11834,-73.970485,40.674482,orange-12
11835,-73.970548,40.674428,orange-12
11836,-73.970655,40.67435,orange-12
11837,-73.97068,40.67428,orange-12
11838,-73.970693,40.674226,orange-12
11839,-73.970706,40.674155999999996,orange-12
11840,-73.970712,40.674101,orange-12
11841,-73.970717,40.674013,orange-12
11842,-73.970712,40.673926,orange-12
11843,-73.970694,40.673832,orange-12
11844,-73.97066,40.673701,orange-12
11845,-73.970508,40.673497,orange-12
11846,-73.970408,40.673281,orange-12
11847,-73.97034,40.673132,orange-12
11848,-73.970257,40.672952,orange-12
11849,-73.970213,40.672875,orange-12
11850,-73.970173,40.672819,orange-12
11851,-73.970116,40.672738,orange-12
11852,-73.970101,40.672718,orange-12
11853,-73.970041,40.672641,orange-12
11854,-73.969764,40.672641,orange-12
11855,-73.969653,40.672641,orange-12
11856,-73.969464,40.672603,orange-12
11857,-73.96935,40.672578,orange-12
11858,-73.969276,40.672558,orange-12
11859,-73.969183,40.672527,orange-12
11860,-73.969076,40.672449,orange-12
11861,-73.969016,40.672375,orange-12
11862,-73.968834,40.672225,orange-12
11863,-73.968771,40.672139,orange-12
11864,-73.968004,40.671091,orange-12
11865,-73.965509,40.667629,orange-12
11866,-73.964356,40.665959,orange-12
11867,-73.964326,40.665917,orange-12
11868,-73.964284,40.665855,orange-12
11869,-73.964241,40.665793,orange-12
11870,-73.963641,40.664924,orange-12
11871,-73.962885,40.663804999999996,orange-12
11872,-73.962666,40.663508,orange-12
11873,-73.9625,40.663267,orange-12
11874,-73.962384,40.663097,orange-12
11875,-73.962315,40.662993,orange-12
11876,-73.962097,40.662666,orange-12
11877,-73.96208,40.662642,orange-12
11878,-73.962033,40.662572,orange-12
11879,-73.961624,40.661962,orange-12
11880,-73.961504,40.661785,orange-12
11881,-73.961437,40.661685,orange-12
11882,-73.961335,40.661541,orange-12
11883,-73.961259,40.661434,orange-12
11884,-73.960927,40.660967,orange-12
11885,-73.960875,40.660895,orange-12
11886,-73.960831,40.660828,orange-12
11887,-73.960747,40.660701,orange-12
11888,-73.960709,40.660635,orange-12
11889,-73.960672,40.660553,orange-12
11890,-73.960648,40.660479,orange-12
11891,-73.960634,40.660422,orange-12
11892,-73.96062,40.66028,orange-12
11893,-73.960612,40.660197,orange-12
11894,-73.960604,40.660103,orange-12
11895,-73.960597,40.660027,orange-12
11896,-73.960593,40.659971,orange-12
11897,-73.960565,40.659649,orange-12
11898,-73.960559,40.659573,orange-12
11899,-73.960552,40.659496,orange-12
11900,-73.960548,40.659436,orange-12
11901,-73.960496,40.65878,orange-12
11902,-73.960461,40.658403,orange-12
11903,-73.960428,40.658144,orange-12
11904,-73.960412,40.658045,orange-12
11905,-73.960403,40.657983,orange-12
11906,-73.960243,40.657232,orange-12
11907,-73.960135,40.656757,orange-12
11908,-73.960091,40.656567,orange-12
11909,-73.960073,40.656486,orange-12
11910,-73.96006,40.656433,orange-12
11911,-73.959881,40.655731,orange-12
11912,-73.95986,40.655637,orange-12
11913,-73.959841,40.655554,orange-12
11914,-73.95981,40.655403,orange-12
11915,-73.959787,40.655288,orange-12
11916,-73.959712,40.654918,orange-12
11917,-73.959697,40.654842,orange-12
11918,-73.959685,40.654782,orange-12
11919,-73.959468,40.653664,orange-12
11920,-73.959451,40.653575000000004,orange-12
11921,-73.959438,40.653504,orange-12
11922,-73.959351,40.653045,orange-12
11923,-73.95933,40.652931,orange-12
11924,-73.959205,40.652938,orange-12
11925,-73.957522,40.653034,orange-12
11926,-73.957362,40.653029,orange-12
11927,-73.95721,40.652997,orange-12
11928,-73.95664,40.652696,orange-12
11929,-73.956595,40.652633,orange-12
11930,-73.95658,40.652579,orange-12
11931,-73.95656,40.652397,orange-12
11932,-73.956525,40.652333,orange-12
11933,-73.956434,40.652271999999996,orange-12
11934,-73.95612,40.65228,orange-12
11935,-73.956009,40.652318,orange-12
11936,-73.955999,40.652222,orange-12
11937,-73.955909,40.65145,orange-12
11938,-73.9559,40.65137,orange-12
11939,-73.955894,40.651306,orange-12
11940,-73.955833,40.650622,orange-12
11941,-73.955825,40.65053,orange-12
11942,-73.955736,40.650534,orange-12
11943,-73.9548,40.65057,orange-12
11944,-73.952951,40.650655,orange-12
11945,-73.95293,40.650656,orange-12
11946,-73.952585,40.650666,orange-12
11947,-73.952469,40.65067,orange-12
11948,-73.952367,40.650674,orange-12
11949,-73.952106,40.650685,orange-12
11950,-73.951875,40.650695,orange-12
11951,-73.951378,40.650716,orange-12
11952,-73.950006,40.650785,orange-12
11953,-73.949687,40.650801,orange-12
11954,-73.949571,40.650807,orange-12
11955,-73.949464,40.650812,orange-12
11956,-73.949094,40.65083,orange-12
11957,-73.948677,40.650851,orange-12
11958,-73.948591,40.650855,orange-12
11959,-73.948518,40.650858,orange-12
11960,-73.947743,40.650895,orange-12
11961,-73.947656,40.650899,orange-12
11962,-73.947581,40.650903,orange-12
11963,-73.947192,40.650922,orange-12
11964,-73.94679000000001,40.650942,orange-12
11965,-73.946674,40.650948,orange-12
11966,-73.946577,40.650954,orange-12
11967,-73.946292,40.650971,orange-12
11968,-73.945795,40.651001,orange-12
11969,-73.945706,40.651006,orange-12
11970,-73.945631,40.651011,orange-12
11971,-73.944862,40.651067,orange-12
11972,-73.944773,40.651074,orange-12
11973,-73.944699,40.651078,orange-12
11974,-73.944239,40.651105,orange-12
11975,-73.943918,40.651124,orange-12
11976,-73.943803,40.651117,orange-12
11977,-73.943707,40.651112,orange-12
11978,-73.943312,40.651086,orange-12
11979,-73.942923,40.65111,orange-12
11980,-73.942827,40.651116,orange-12
11981,-73.94274,40.651122,orange-12
11982,-73.941978,40.651164,orange-12
11983,-73.941891,40.651169,orange-12
11984,-73.941819,40.651174,orange-12
11985,-73.941412,40.6512,orange-12
11986,-73.941388,40.651201,orange-12
11987,-73.941063,40.651222,orange-12
11988,-73.940957,40.651229,orange-12
11989,-73.94088,40.651233,orange-12
11990,-73.940116,40.651271,orange-12
11991,-73.940025,40.651276,orange-12
11992,-73.939941,40.65128,orange-12
11993,-73.939163,40.65132,orange-12
11994,-73.939051,40.651326,orange-12
11995,-73.93895,40.651331,orange-12
11996,-73.938802,40.651339,orange-12
11997,-73.938641,40.651348,orange-12
11998,-73.938545,40.651353,orange-12
11999,-73.938175,40.651371,orange-12
12000,-73.938081,40.651376,orange-12
12001,-73.938002,40.65138,orange-12
12002,-73.937519,40.651403,orange-12
12003,-73.937232,40.651417,orange-12
12004,-73.937146,40.651421,orange-12
12005,-73.937066,40.651425,orange-12
12006,-73.936662,40.651445,orange-12
12007,-73.936293,40.651463,orange-12
12008,-73.936175,40.651469,orange-12
12009,-73.936071,40.651474,orange-12
12010,-73.935666,40.651493,orange-12
12011,-73.935585,40.651496,orange-12
12012,-73.935296,40.65151,orange-12
12013,-73.935204,40.651514,orange-12
12014,-73.935122,40.651518,orange-12
12015,-73.934378,40.651557,orange-12
12016,-73.934268,40.651563,orange-12
12017,-73.934177,40.651567,orange-12
12018,-73.933425,40.6516,orange-12
12019,-73.933296,40.651606,orange-12
12020,-73.933187,40.651611,orange-12
12021,-73.932836,40.65163,orange-12
12022,-73.932465,40.651651,orange-12
12023,-73.932415,40.651654,orange-12
12024,-73.932327,40.651658,orange-12
12025,-73.932247,40.651661,orange-12
12026,-73.931477,40.651694,orange-12
12027,-73.931395,40.651698,orange-12
12028,-73.931306,40.651701,orange-12
12029,-73.93094,40.651717,orange-12
12030,-73.930587,40.651732,orange-12
12031,-73.930517,40.651735,orange-12
12032,-73.930386,40.651741,orange-12
12033,-73.930257,40.65175,orange-12
12034,-73.930106,40.65176,orange-12
