,lon,lat,properties
16327,-73.968218,40.67945,pink-13
16328,-73.968201,40.679497,pink-13
16329,-73.967981,40.680122,pink-13
16330,-73.967956,40.68019,pink-13
16331,-73.967823,40.680162,pink-13
16332,-73.965501,40.679677,pink-13
16333,-73.965157,40.679605,pink-13
16334,-73.965067,40.679586,pink-13
16335,-73.964971,40.679566,pink-13
16336,-73.964205,40.679407,pink-13
16337,-73.964073,40.679379,pink-13
16338,-73.964091,40.679459,pink-13
16339,-73.964147,40.67976,pink-13
16340,-73.964222,40.68016,pink-13
16341,-73.964236,40.680236,pink-13
16342,-73.964249,40.680303,pink-13
16343,-73.964312,40.680584,pink-13
16344,-73.964381,40.680957,pink-13
16345,-73.964394,40.68105,pink-13
16346,-73.964414,40.681192,pink-13
16347,-73.964427,40.681282,pink-13
16348,-73.964432,40.681311,pink-13
16349,-73.964437,40.681341,pink-13
16350,-73.964529,40.681783,pink-13
16351,-73.964656,40.682423,pink-13
16352,-73.964762,40.682953,pink-13
16353,-73.964779,40.68304,pink-13
16354,-73.964798,40.683135,pink-13
16355,-73.96507,40.684487,pink-13
16356,-73.965082,40.684546,pink-13
16357,-73.965097,40.684621,pink-13
16358,-73.965517,40.686692,pink-13
16359,-73.965525,40.686743,pink-13
16360,-73.96554,40.686817,pink-13
16361,-73.965809,40.688144,pink-13
16362,-73.965822,40.688209,pink-13
16363,-73.965839,40.68829,pink-13
16364,-73.965989,40.689023,pink-13
16365,-73.966104,40.68958,pink-13
16366,-73.966113,40.689607,pink-13
16367,-73.966135,40.689673,pink-13
16368,-73.966165,40.689755,pink-13
16369,-73.966177,40.689789,pink-13
16370,-73.966554,40.691693,pink-13
16371,-73.966566,40.691756,pink-13
16372,-73.966579,40.691821,pink-13
16373,-73.966866,40.693265,pink-13
16374,-73.966881,40.693341,pink-13
16375,-73.966897,40.69342,pink-13
16376,-73.967262,40.695234,pink-13
16377,-73.967344,40.695644,pink-13
16378,-73.967357,40.695709,pink-13
16379,-73.967238,40.695705,pink-13
16380,-73.966854,40.695691,pink-13
16381,-73.96647,40.695677,pink-13
16382,-73.966365,40.695673,pink-13
16383,-73.96627,40.695669,pink-13
16384,-73.965405,40.695634,pink-13
16385,-73.964881,40.695628,pink-13
16386,-73.964778,40.695602,pink-13
16387,-73.964536,40.695587,pink-13
16388,-73.96445,40.695592,pink-13
16389,-73.964339,40.695616,pink-13
16390,-73.963541,40.69588,pink-13
16391,-73.963038,40.69605,pink-13
16392,-73.962645,40.696093,pink-13
16393,-73.962567,40.696101,pink-13
16394,-73.962219,40.696139,pink-13
16395,-73.961679,40.696197,pink-13
16396,-73.961586,40.696207,pink-13
16397,-73.961603,40.696295,pink-13
16398,-73.96161,40.696332,pink-13
16399,-73.961638,40.696458,pink-13
16400,-73.961679,40.696643,pink-13
16401,-73.961698,40.696727,pink-13
16402,-73.961698,40.696727,pink-13
16403,-73.961698,40.696727,pink-13
16404,-73.961721,40.696832,pink-13
16405,-73.961895,40.697613,pink-13
16406,-73.961909,40.697748,pink-13
16407,-73.961911,40.697767,pink-13
16408,-73.961909,40.697921,pink-13
16409,-73.961904,40.69802,pink-13
16410,-73.961903,40.698104,pink-13
16411,-73.961912,40.698193,pink-13
16412,-73.962029,40.69817,pink-13
16413,-73.96272,40.698058,pink-13
16414,-73.962839,40.698039,pink-13
16415,-73.962979,40.698016,pink-13
16416,-73.963949,40.69786,pink-13
16417,-73.964875,40.697714,pink-13
16418,-73.965428,40.69763,pink-13
16419,-73.965785,40.697635,pink-13
16420,-73.966737,40.697677,pink-13
16421,-73.967626,40.697715,pink-13
16422,-73.967737,40.69772,pink-13
16423,-73.967865,40.697727,pink-13
16424,-73.968244,40.697749,pink-13
16425,-73.968717,40.69777,pink-13
16426,-73.969631,40.697809,pink-13
16427,-73.969727,40.697813,pink-13
16428,-73.969727,40.697862,pink-13
16429,-73.969727,40.697889,pink-13
16430,-73.969727,40.697952,pink-13
16431,-73.969726,40.698156,pink-13
16432,-73.969724,40.698609,pink-13
16433,-73.969712,40.699042,pink-13
16434,-73.969708,40.69913,pink-13
16435,-73.969703,40.699202,pink-13
16436,-73.969692,40.699348,pink-13
16437,-73.969687,40.69945,pink-13
16438,-73.969681,40.699512,pink-13
16439,-73.96981,40.699521,pink-13
16440,-73.969891,40.699524,pink-13
16441,-73.969888,40.699675,pink-13
16442,-73.969916,40.699676,pink-13
16443,-73.969904,40.699855,pink-13
16444,-73.970586,40.699876,pink-13
16445,-73.969904,40.699855,pink-13
16446,-73.969916,40.699676,pink-13
16447,-73.969941,40.699677,pink-13
16448,-73.969944,40.699526,pink-13
16449,-73.969991,40.699528,pink-13
16450,-73.970634,40.699554,pink-13
16451,-73.970886,40.699565,pink-13
16452,-73.970956,40.699567,pink-13
16453,-73.970954,40.699604,pink-13
16454,-73.970957,40.699626,pink-13
16455,-73.970964,40.699642,pink-13
16456,-73.970974,40.699656,pink-13
16457,-73.970996,40.699679,pink-13
16458,-73.972919,40.701349,pink-13
16459,-73.973101,40.701508,pink-13
16460,-73.973098,40.70154,pink-13
16461,-73.973117,40.701557,pink-13
16462,-73.97317,40.701603,pink-13
16463,-73.973198,40.701604,pink-13
16464,-73.973231,40.701633,pink-13
16465,-73.973351,40.701609,pink-13
16466,-73.973506,40.701745,pink-13
16467,-73.97359,40.701817,pink-13
16468,-73.97359,40.701817,pink-13
16469,-73.973506,40.701745,pink-13
16470,-73.973351,40.701609,pink-13
16471,-73.973231,40.701633,pink-13
16472,-73.973198,40.701604,pink-13
16473,-73.97317,40.701603,pink-13
16474,-73.973117,40.701557,pink-13
16475,-73.973098,40.70154,pink-13
16476,-73.973101,40.701508,pink-13
16477,-73.972919,40.701349,pink-13
16478,-73.970996,40.699679,pink-13
16479,-73.970974,40.699656,pink-13
16480,-73.970964,40.699642,pink-13
16481,-73.970957,40.699626,pink-13
16482,-73.970954,40.699604,pink-13
16483,-73.970956,40.699567,pink-13
16484,-73.970956,40.699516,pink-13
16485,-73.970963,40.699426,pink-13
16486,-73.970847,40.699422,pink-13
16487,-73.970857,40.699275,pink-13
16488,-73.971164,40.699286,pink-13
16489,-73.971186,40.699287,pink-13
16490,-73.971186,40.699287,pink-13
16491,-73.971186,40.699287,pink-13
16492,-73.971186,40.699287,pink-13
16493,-73.971186,40.699287,pink-13
16494,-73.971186,40.699287,pink-13
16495,-73.971164,40.699286,pink-13
16496,-73.971167,40.699255,pink-13
16497,-73.971172,40.699179,pink-13
16498,-73.970766,40.699163,pink-13
16499,-73.97063,40.699156,pink-13
16500,-73.970521,40.699163,pink-13
16501,-73.970217,40.699153,pink-13
16502,-73.96981,40.699136,pink-13
16503,-73.969708,40.69913,pink-13
16504,-73.969712,40.699042,pink-13
16505,-73.969724,40.698609,pink-13
16506,-73.969726,40.698156,pink-13
16507,-73.969727,40.697952,pink-13
16508,-73.969727,40.697889,pink-13
16509,-73.969727,40.697862,pink-13
16510,-73.969727,40.697813,pink-13
16511,-73.969842,40.697818,pink-13
16512,-73.970239,40.697833,pink-13
16513,-73.970632,40.697847,pink-13
16514,-73.970769,40.697852,pink-13
16515,-73.970922,40.697859,pink-13
16516,-73.97126,40.697873,pink-13
16517,-73.971671,40.69789,pink-13
16518,-73.97181,40.697896,pink-13
16519,-73.971921,40.697901,pink-13
16520,-73.972812,40.697939,pink-13
16521,-73.972791,40.697837,pink-13
16522,-73.97254,40.696559,pink-13
16523,-73.972481,40.696258,pink-13
16524,-73.972466,40.69618,pink-13
16525,-73.972405,40.695894,pink-13
16526,-73.972312,40.695891,pink-13
16527,-73.971519,40.69586,pink-13
16528,-73.971408,40.695856,pink-13
16529,-73.971275,40.695851,pink-13
16530,-73.970477,40.695821,pink-13
16531,-73.970372,40.695817,pink-13
16532,-73.970361,40.695766,pink-13
16533,-73.970287,40.695395,pink-13
16534,-73.970287,40.695395,pink-13
16535,-73.970287,40.695395,pink-13
16536,-73.970287,40.695395,pink-13
16537,-73.970287,40.695395,pink-13
16538,-73.970361,40.695766,pink-13
16539,-73.970372,40.695817,pink-13
16540,-73.970268,40.695814,pink-13
16541,-73.969744,40.695797,pink-13
16542,-73.969456,40.695788,pink-13
16543,-73.969348,40.695785,pink-13
16544,-73.969227,40.69578,pink-13
16545,-73.968358,40.695746,pink-13
16546,-73.967477,40.695714,pink-13
16547,-73.967357,40.695709,pink-13
16548,-73.967344,40.695644,pink-13
16549,-73.967262,40.695234,pink-13
16550,-73.966897,40.69342,pink-13
16551,-73.966881,40.693341,pink-13
16552,-73.966866,40.693265,pink-13
16553,-73.966579,40.691821,pink-13
16554,-73.966566,40.691756,pink-13
16555,-73.966554,40.691693,pink-13
16556,-73.966177,40.689789,pink-13
16557,-73.966165,40.689755,pink-13
16558,-73.966135,40.689673,pink-13
16559,-73.966113,40.689607,pink-13
16560,-73.966104,40.68958,pink-13
16561,-73.965989,40.689023,pink-13
16562,-73.965839,40.68829,pink-13
16563,-73.965822,40.688209,pink-13
16564,-73.965809,40.688144,pink-13
16565,-73.96554,40.686817,pink-13
16566,-73.965525,40.686743,pink-13
16567,-73.965517,40.686692,pink-13
16568,-73.965097,40.684621,pink-13
16569,-73.965082,40.684546,pink-13
16570,-73.96507,40.684487,pink-13
16571,-73.964798,40.683135,pink-13
16572,-73.964779,40.68304,pink-13
16573,-73.964673,40.683018,pink-13
16574,-73.964414,40.682964,pink-13
16575,-73.963769,40.682828,pink-13
16576,-73.963664,40.682807,pink-13
16577,-73.963562,40.682786,pink-13
16578,-73.962645,40.682594,pink-13
16579,-73.962423,40.682547,pink-13
16580,-73.962233,40.682507,pink-13
16581,-73.961838,40.682423,pink-13
16582,-73.961708,40.682395,pink-13
16583,-73.961611,40.682375,pink-13
16584,-73.961516,40.682356,pink-13
16585,-73.960595,40.682162,pink-13
16586,-73.959595,40.681953,pink-13
16587,-73.959007,40.681831,pink-13
16588,-73.958693,40.681765,pink-13
16589,-73.958586,40.681743,pink-13
16590,-73.958488,40.681722,pink-13
16591,-73.958067,40.681633,pink-13
16592,-73.957351,40.681483,pink-13
16593,-73.956151,40.68123,pink-13
16594,-73.955854,40.681167,pink-13
16595,-73.955816,40.681159,pink-13
16596,-73.955752,40.681146,pink-13
16597,-73.955661,40.681127,pink-13
16598,-73.955647,40.68104,pink-13
16599,-73.955614,40.680844,pink-13
16600,-73.955486,40.680195,pink-13
16601,-73.955598,40.68022,pink-13
16602,-73.955643,40.680228,pink-13
16603,-73.955802,40.680261,pink-13
16604,-73.955841,40.680269,pink-13
16605,-73.95617,40.680337,pink-13
16606,-73.957138,40.680537,pink-13
16607,-73.957138,40.680537,pink-13
16608,-73.957138,40.680537,pink-13
16609,-73.957138,40.680537,pink-13
16610,-73.957199,40.68055,pink-13
16611,-73.958304,40.680779,pink-13
16612,-73.958396,40.680798,pink-13
16613,-73.958413,40.680883,pink-13
16614,-73.958568,40.681655,pink-13
16615,-73.958586,40.681743,pink-13
16616,-73.958605,40.681837,pink-13
16617,-73.958755,40.68259,pink-13
16618,-73.958826,40.682947,pink-13
16619,-73.958839,40.683016,pink-13
16620,-73.958855,40.683097,pink-13
16621,-73.958983,40.68375,pink-13
16622,-73.958902,40.683759,pink-13
16623,-73.956366,40.684053,pink-13
16624,-73.956257,40.684066,pink-13
16625,-73.956163,40.684077,pink-13
16626,-73.955098,40.684199,pink-13
16627,-73.955098,40.684199,pink-13
16628,-73.955098,40.684199,pink-13
16629,-73.955098,40.684199,pink-13
16630,-73.954211,40.6843,pink-13
16631,-73.954101,40.684313,pink-13
16632,-73.954114,40.684377,pink-13
16633,-73.954234,40.684984,pink-13
16634,-73.954246,40.685049,pink-13
16635,-73.954375,40.685034,pink-13
16636,-73.956307,40.684812,pink-13
16637,-73.956403,40.684801,pink-13
16638,-73.956507,40.684789,pink-13
16639,-73.958928,40.684511,pink-13
16640,-73.958928,40.684511,pink-13
16641,-73.958928,40.684511,pink-13
16642,-73.958928,40.684511,pink-13
16643,-73.958928,40.684511,pink-13
16644,-73.959046,40.684497,pink-13
16645,-73.959132,40.684487,pink-13
16646,-73.959264,40.685155,pink-13
16647,-73.959276,40.685217,pink-13
16648,-73.959376,40.685206,pink-13
16649,-73.960221,40.685109,pink-13
16650,-73.961081,40.68501,pink-13
16651,-73.961155,40.685001,pink-13
16652,-73.961143,40.684939,pink-13
16653,-73.96073,40.682876,pink-13
16654,-73.960716,40.682799,pink-13
16655,-73.960705,40.682741,pink-13
16656,-73.960626,40.682322,pink-13
16657,-73.960612,40.682252,pink-13
16658,-73.960595,40.682162,pink-13
16659,-73.959595,40.681953,pink-13
16660,-73.959007,40.681831,pink-13
16661,-73.958693,40.681765,pink-13
16662,-73.958586,40.681743,pink-13
16663,-73.958488,40.681722,pink-13
16664,-73.958067,40.681633,pink-13
16665,-73.957351,40.681483,pink-13
16666,-73.956151,40.68123,pink-13
16667,-73.955854,40.681167,pink-13
16668,-73.955816,40.681159,pink-13
16669,-73.955752,40.681146,pink-13
