,lon,lat,properties
19696,-73.968218,40.67945,purple-14
19697,-73.968201,40.679497,purple-14
19698,-73.967981,40.680122,purple-14
19699,-73.967956,40.68019,purple-14
19700,-73.967823,40.680162,purple-14
19701,-73.965501,40.679677,purple-14
19702,-73.965157,40.679605,purple-14
19703,-73.965067,40.679586,purple-14
19704,-73.964971,40.679566,purple-14
19705,-73.964205,40.679407,purple-14
19706,-73.964073,40.679379,purple-14
19707,-73.964091,40.679459,purple-14
19708,-73.964147,40.67976,purple-14
19709,-73.964222,40.68016,purple-14
19710,-73.964236,40.680236,purple-14
19711,-73.964249,40.680303,purple-14
19712,-73.964312,40.680584,purple-14
19713,-73.964381,40.680957,purple-14
19714,-73.964394,40.68105,purple-14
19715,-73.964414,40.681192,purple-14
19716,-73.964427,40.681282,purple-14
19717,-73.964432,40.681311,purple-14
19718,-73.964437,40.681341,purple-14
19719,-73.964529,40.681783,purple-14
19720,-73.964656,40.682423,purple-14
19721,-73.964762,40.682953,purple-14
19722,-73.964779,40.68304,purple-14
19723,-73.964673,40.683018,purple-14
19724,-73.964414,40.682964,purple-14
19725,-73.963769,40.682828,purple-14
19726,-73.963664,40.682807,purple-14
19727,-73.963562,40.682786,purple-14
19728,-73.962645,40.682594,purple-14
19729,-73.962423,40.682547,purple-14
19730,-73.962233,40.682507,purple-14
19731,-73.961838,40.682423,purple-14
19732,-73.961708,40.682395,purple-14
19733,-73.961611,40.682375,purple-14
19734,-73.961516,40.682356,purple-14
19735,-73.960595,40.682162,purple-14
19736,-73.959595,40.681953,purple-14
19737,-73.959007,40.681831,purple-14
19738,-73.958693,40.681765,purple-14
19739,-73.958586,40.681743,purple-14
19740,-73.958488,40.681722,purple-14
19741,-73.958067,40.681633,purple-14
19742,-73.957351,40.681483,purple-14
19743,-73.956151,40.68123,purple-14
19744,-73.955854,40.681167,purple-14
19745,-73.955816,40.681159,purple-14
19746,-73.955752,40.681146,purple-14
19747,-73.955661,40.681127,purple-14
19748,-73.955565,40.681106,purple-14
19749,-73.955299,40.68105,purple-14
19750,-73.954404,40.680862,purple-14
19751,-73.953852,40.680742,purple-14
19752,-73.953498,40.680665,purple-14
19753,-73.953369,40.680637,purple-14
19754,-73.953243,40.68061,purple-14
19755,-73.9528,40.680575,purple-14
19756,-73.951298,40.680484,purple-14
19757,-73.951186,40.680478,purple-14
19758,-73.951113,40.680474,purple-14
19759,-73.950242,40.680427,purple-14
19760,-73.949665,40.680395,purple-14
19761,-73.949555,40.680391,purple-14
19762,-73.949452,40.680384,purple-14
19763,-73.948838,40.680351,purple-14
19764,-73.947731,40.680292,purple-14
19765,-73.947239,40.680266,purple-14
19766,-73.946849,40.680245,purple-14
19767,-73.946749,40.68024,purple-14
19768,-73.946345,40.680215,purple-14
19769,-73.946244,40.68021,purple-14
19770,-73.945687,40.68018,purple-14
19771,-73.944133,40.680097,purple-14
19772,-73.944072,40.680093,purple-14
19773,-73.943973,40.680088,purple-14
19774,-73.943406,40.680056,purple-14
19775,-73.943261,40.680048,purple-14
19776,-73.943175,40.680044,purple-14
19777,-73.943097,40.680039,purple-14
19778,-73.941416,40.679949,purple-14
19779,-73.941301,40.679943,purple-14
19780,-73.941209,40.679938,purple-14
19781,-73.941115,40.679933,purple-14
19782,-73.941049,40.679929,purple-14
19783,-73.940445,40.679895,purple-14
19784,-73.940333999,40.679889,purple-14
19785,-73.940353,40.679982,purple-14
19786,-73.940393,40.680188,purple-14
19787,-73.940469,40.68057,purple-14
19788,-73.940481,40.680633,purple-14
19789,-73.940393,40.680643,purple-14
19790,-73.938549,40.680855,purple-14
19791,-73.93774,40.680948,purple-14
19792,-73.93765,40.680959,purple-14
19793,-73.937545,40.680971,purple-14
19794,-73.935542,40.681202,purple-14
19795,-73.934817,40.681285,purple-14
19796,-73.934717,40.681297,purple-14
19797,-73.934631,40.681307,purple-14
19798,-73.931894,40.681622,purple-14
19799,-73.931795,40.681633,purple-14
19800,-73.931706,40.681644,purple-14
19801,-73.928964,40.68196,purple-14
19802,-73.928867,40.68197,purple-14
19803,-73.928783,40.68198,purple-14
19804,-73.926046,40.682299,purple-14
19805,-73.92595,40.68231,purple-14
19806,-73.925856,40.682321,purple-14
19807,-73.922775,40.682681,purple-14
19808,-73.922672,40.682693,purple-14
19809,-73.922659,40.682615,purple-14
19810,-73.922545,40.682031,purple-14
19811,-73.922536,40.681939,purple-14
19812,-73.922528,40.681874,purple-14
19813,-73.922403,40.681217,purple-14
19814,-73.922286,40.681227,purple-14
19815,-73.919824,40.681507,purple-14
19816,-73.91972,40.681519,purple-14
19817,-73.919625,40.68153,purple-14
19818,-73.918561,40.681653,purple-14
19819,-73.918561,40.681653,purple-14
19820,-73.918561,40.681653,purple-14
19821,-73.918561,40.681653,purple-14
19822,-73.918561,40.681653,purple-14
19823,-73.918561,40.681653,purple-14
19824,-73.918561,40.681653,purple-14
19825,-73.918561,40.681653,purple-14
19826,-73.918561,40.681653,purple-14
19827,-73.918561,40.681653,purple-14
