,lon,lat,properties
3302,-73.968218,40.67945,black-9
3303,-73.968229,40.67942,black-9
3304,-73.968254,40.679352,black-9
3305,-73.968334,40.679119,black-9
3306,-73.968445,40.678831,black-9
3307,-73.968487,40.678715,black-9
3308,-73.968522,40.678619,black-9
3309,-73.968551,40.678545,black-9
3310,-73.968576,40.678479,black-9
3311,-73.968841,40.67774,black-9
3312,-73.968866,40.677667,black-9
3313,-73.968889,40.677599,black-9
3314,-73.968955,40.677402,black-9
3315,-73.969069,40.677088,black-9
3316,-73.969156,40.676859,black-9
3317,-73.969183,40.676787,black-9
3318,-73.969209,40.67672,black-9
3319,-73.969472,40.675977,black-9
3320,-73.969498,40.675906,black-9
3321,-73.96952,40.675843,black-9
3322,-73.969585,40.675659,black-9
3323,-73.969658,40.675452,black-9
3324,-73.969688,40.675367,black-9
3325,-73.969729,40.675268,black-9
3326,-73.969802,40.675076,black-9
3327,-73.969941,40.674937,black-9
3328,-73.970073,40.674823,black-9
3329,-73.970098,40.674801,black-9
3330,-73.97019,40.674723,black-9
3331,-73.970263,40.674664,black-9
3332,-73.970352,40.674701,black-9
3333,-73.970571,40.674795,black-9
3334,-73.970683,40.674847,black-9
3335,-73.97083,40.674927,black-9
3336,-73.970963,40.675140999999996,black-9
3337,-73.971046,40.675248,black-9
3338,-73.971134,40.675136,black-9
3339,-73.971169,40.675073,black-9
3340,-73.971263,40.674916,black-9
3341,-73.971345,40.674746999999996,black-9
3342,-73.971409,40.674573,black-9
3343,-73.971429,40.674502,black-9
3344,-73.971523,40.674538,black-9
3345,-73.972023,40.67473,black-9
3346,-73.972095,40.674758,black-9
3347,-73.97218,40.674791,black-9
3348,-73.973246,40.675206,black-9
3349,-73.973732,40.675395,black-9
3350,-73.973732,40.675395,black-9
3351,-73.973732,40.675395,black-9
3352,-73.973755,40.675404,black-9
3353,-73.974513,40.675699,black-9
3354,-73.974597,40.675731999999996,black-9
3355,-73.974635,40.675677,black-9
3356,-73.974989,40.675158,black-9
3357,-73.97503,40.675097,black-9
3358,-73.975067,40.675044,black-9
3359,-73.975417,40.674536,black-9
3360,-73.975464,40.674468,black-9
3361,-73.975508,40.674403,black-9
3362,-73.975853,40.673886,black-9
3363,-73.975892,40.673828,black-9
3364,-73.97599,40.673865,black-9
3365,-73.976187,40.673942,black-9
3366,-73.976187,40.673942,black-9
3367,-73.976187,40.673942,black-9
3368,-73.978315,40.674771,black-9
3369,-73.978392,40.674801,black-9
3370,-73.97848,40.674835,black-9
3371,-73.980817,40.675746,black-9
3372,-73.980897,40.675778,black-9
3373,-73.980987,40.675813,black-9
3374,-73.982403,40.676366,black-9
3375,-73.983316,40.676722,black-9
3376,-73.983395,40.676753,black-9
3377,-73.983353,40.676817,black-9
3378,-73.983013,40.677326,black-9
3379,-73.98297,40.67739,black-9
3380,-73.983109,40.677444,black-9
3381,-73.983211,40.677484,black-9
3382,-73.984173,40.677857,black-9
3383,-73.984382,40.677938,black-9
3384,-73.984632,40.678035,black-9
3385,-73.985337,40.678308,black-9
3386,-73.985429,40.678344,black-9
3387,-73.985207,40.678671,black-9
3388,-73.985034,40.678925,black-9
3389,-73.984998,40.678977,black-9
3390,-73.984957,40.679037,black-9
3391,-73.984717,40.679394,black-9
3392,-73.98457,40.679612,black-9
3393,-73.984295,40.680017,black-9
3394,-73.984204,40.68015,black-9
3395,-73.984174,40.680194,black-9
3396,-73.984139,40.680246,black-9
3397,-73.984101,40.680303,black-9
