,lon,lat,properties
17120,-73.968218,40.67945,pink-21
17121,-73.968229,40.67942,pink-21
17122,-73.968254,40.679352,pink-21
17123,-73.968334,40.679119,pink-21
17124,-73.968445,40.678831,pink-21
17125,-73.968522,40.678619,pink-21
17126,-73.968551,40.678545,pink-21
17127,-73.968576,40.678479,pink-21
17128,-73.968841,40.67774,pink-21
17129,-73.968866,40.677667,pink-21
17130,-73.968889,40.677599,pink-21
17131,-73.968955,40.677402,pink-21
17132,-73.969069,40.677088,pink-21
17133,-73.969156,40.676859,pink-21
17134,-73.969183,40.676787,pink-21
17135,-73.969209,40.67672,pink-21
17136,-73.969472,40.675977,pink-21
17137,-73.969498,40.675906,pink-21
17138,-73.96952,40.675843,pink-21
17139,-73.969585,40.675659,pink-21
17140,-73.969658,40.675452,pink-21
17141,-73.969688,40.675367,pink-21
17142,-73.969729,40.675268,pink-21
17143,-73.969802,40.675076,pink-21
17144,-73.969941,40.674937,pink-21
17145,-73.970073,40.674823,pink-21
17146,-73.970098,40.674801,pink-21
17147,-73.97019,40.674723,pink-21
17148,-73.970263,40.674664,pink-21
17149,-73.97033,40.674606,pink-21
17150,-73.970423,40.674534,pink-21
17151,-73.970485,40.674482,pink-21
17152,-73.970548,40.674428,pink-21
17153,-73.970655,40.67435,pink-21
17154,-73.97068,40.67428,pink-21
17155,-73.970693,40.674226,pink-21
17156,-73.970706,40.674155999999996,pink-21
17157,-73.970712,40.674101,pink-21
17158,-73.970717,40.674013,pink-21
17159,-73.970712,40.673926,pink-21
17160,-73.970694,40.673832,pink-21
17161,-73.97066,40.673701,pink-21
17162,-73.970508,40.673497,pink-21
17163,-73.970408,40.673281,pink-21
17164,-73.97034,40.673132,pink-21
17165,-73.970257,40.672952,pink-21
17166,-73.970213,40.672875,pink-21
17167,-73.970173,40.672819,pink-21
17168,-73.970116,40.672738,pink-21
17169,-73.970101,40.672718,pink-21
17170,-73.970041,40.672641,pink-21
17171,-73.969764,40.672641,pink-21
17172,-73.969653,40.672641,pink-21
17173,-73.969464,40.672603,pink-21
17174,-73.96935,40.672578,pink-21
17175,-73.969276,40.672558,pink-21
17176,-73.969183,40.672527,pink-21
17177,-73.969076,40.672449,pink-21
17178,-73.969016,40.672375,pink-21
17179,-73.968834,40.672225,pink-21
17180,-73.968771,40.672139,pink-21
17181,-73.968004,40.671091,pink-21
17182,-73.965509,40.667629,pink-21
17183,-73.964356,40.665959,pink-21
