,lon,lat,properties
15363,-73.968218,40.67945,orange-4
15364,-73.968201,40.679497,orange-4
15365,-73.967981,40.680122,orange-4
15366,-73.967956,40.68019,orange-4
15367,-73.967823,40.680162,orange-4
15368,-73.965501,40.679677,orange-4
15369,-73.965157,40.679605,orange-4
15370,-73.965067,40.679586,orange-4
15371,-73.964971,40.679566,orange-4
15372,-73.964205,40.679407,orange-4
15373,-73.964073,40.679379,orange-4
15374,-73.964091,40.679459,orange-4
15375,-73.964147,40.67976,orange-4
15376,-73.964222,40.68016,orange-4
15377,-73.964236,40.680236,orange-4
15378,-73.964249,40.680303,orange-4
15379,-73.964312,40.680584,orange-4
15380,-73.964381,40.680957,orange-4
15381,-73.964394,40.68105,orange-4
15382,-73.964414,40.681192,orange-4
15383,-73.964427,40.681282,orange-4
15384,-73.964432,40.681311,orange-4
15385,-73.964437,40.681341,orange-4
15386,-73.964529,40.681783,orange-4
15387,-73.964656,40.682423,orange-4
15388,-73.964762,40.682953,orange-4
15389,-73.964779,40.68304,orange-4
15390,-73.964798,40.683135,orange-4
15391,-73.96507,40.684487,orange-4
15392,-73.965082,40.684546,orange-4
15393,-73.965097,40.684621,orange-4
15394,-73.965517,40.686692,orange-4
15395,-73.965525,40.686743,orange-4
15396,-73.96554,40.686817,orange-4
15397,-73.965809,40.688144,orange-4
15398,-73.965822,40.688209,orange-4
15399,-73.965839,40.68829,orange-4
15400,-73.965989,40.689023,orange-4
15401,-73.966104,40.68958,orange-4
15402,-73.966113,40.689607,orange-4
15403,-73.966135,40.689673,orange-4
15404,-73.966165,40.689755,orange-4
15405,-73.966177,40.689789,orange-4
15406,-73.966554,40.691693,orange-4
15407,-73.966566,40.691756,orange-4
15408,-73.966475,40.691765,orange-4
15409,-73.966083,40.691813,orange-4
15410,-73.96569,40.691861,orange-4
15411,-73.9656,40.691871,orange-4
15412,-73.965503,40.691883,orange-4
15413,-73.964844,40.691962,orange-4
15414,-73.964675,40.691982,orange-4
15415,-73.964445,40.692009,orange-4
15416,-73.96391,40.69207,orange-4
15417,-73.963749,40.692089,orange-4
15418,-73.963779,40.692184,orange-4
15419,-73.963788,40.692213,orange-4
15420,-73.963793,40.692228,orange-4
15421,-73.963817,40.692282,orange-4
15422,-73.96378,40.692349,orange-4
15423,-73.96382,40.69255,orange-4
15424,-73.963854,40.692727,orange-4
15425,-73.963917,40.693047,orange-4
15426,-73.963949,40.693095,orange-4
15427,-73.964048,40.693084999999996,orange-4
15428,-73.96413,40.693077,orange-4
15429,-73.964512,40.693039,orange-4
15430,-73.964512,40.693039,orange-4
15431,-73.96413,40.693077,orange-4
15432,-73.964048,40.693084999999996,orange-4
15433,-73.96406,40.693035,orange-4
15434,-73.963934,40.692364,orange-4
15435,-73.963817,40.692282,orange-4
15436,-73.963793,40.692228,orange-4
15437,-73.963577,40.692253,orange-4
15438,-73.963033,40.692315,orange-4
15439,-73.963043,40.692356,orange-4
15440,-73.962946,40.692421,orange-4
15441,-73.96304,40.692911,orange-4
15442,-73.963046,40.692942,orange-4
15443,-73.962848,40.692965,orange-4
15444,-73.962631,40.69299,orange-4
15445,-73.962739,40.693566,orange-4
15446,-73.962823,40.693557,orange-4
15447,-73.962823,40.693557,orange-4
15448,-73.962823,40.693557,orange-4
15449,-73.962956,40.693544,orange-4
15450,-73.962848,40.692965,orange-4
15451,-73.963046,40.692942,orange-4
15452,-73.963114,40.693275,orange-4
15453,-73.96315799999999,40.693292,orange-4
15454,-73.963197,40.693294,orange-4
15455,-73.963247,40.693281,orange-4
15456,-73.96327,40.693254,orange-4
15457,-73.963251,40.693135,orange-4
15458,-73.96321,40.692933,orange-4
15459,-73.963103,40.692395,orange-4
15460,-73.963043,40.692356,orange-4
15461,-73.963033,40.692315,orange-4
15462,-73.96303,40.692301,orange-4
15463,-73.963028,40.692294,orange-4
15464,-73.963022,40.692269,orange-4
15465,-73.963002,40.692184,orange-4
15466,-73.962817,40.692203,orange-4
15467,-73.962218,40.692266,orange-4
15468,-73.962014,40.692288,orange-4
15469,-73.961899,40.6923,orange-4
15470,-73.961823,40.692308,orange-4
15471,-73.960824,40.692415,orange-4
15472,-73.960738,40.692424,orange-4
15473,-73.960659,40.692433,orange-4
15474,-73.959911,40.692522,orange-4
15475,-73.959844,40.69253,orange-4
15476,-73.959858,40.692601,orange-4
15477,-73.959874,40.692677,orange-4
15478,-73.959874,40.692677,orange-4
15479,-73.959874,40.692677,orange-4
15480,-73.959915,40.692881,orange-4
15481,-73.959919,40.692907,orange-4
15482,-73.960015,40.693396,orange-4
15483,-73.960144,40.694048,orange-4
15484,-73.960158,40.694117,orange-4
15485,-73.960092,40.694125,orange-4
15486,-73.959397,40.694205,orange-4
15487,-73.959311,40.694215,orange-4
15488,-73.959226,40.694225,orange-4
15489,-73.958914,40.694262,orange-4
15490,-73.958419,40.694318,orange-4
15491,-73.95808099999999,40.694356,orange-4
15492,-73.957997,40.694366,orange-4
15493,-73.957982,40.694293,orange-4
15494,-73.957695,40.692851,orange-4
15495,-73.957681,40.692779,orange-4
15496,-73.957668,40.692713,orange-4
15497,-73.957289,40.690779,orange-4
15498,-73.957272,40.690694,orange-4
15499,-73.957257,40.690621,orange-4
15500,-73.957217,40.690426,orange-4
15501,-73.957055,40.689644,orange-4
