,lon,lat,properties
3934,-73.968218,40.67945,blue-10
3935,-73.968201,40.679497,blue-10
3936,-73.967981,40.680122,blue-10
3937,-73.967956,40.68019,blue-10
3938,-73.96793,40.680258,blue-10
3939,-73.967838,40.680499,blue-10
3940,-73.967813,40.680569,blue-10
3941,-73.967771,40.680685,blue-10
3942,-73.967696,40.680894,blue-10
3943,-73.967674,40.680954,blue-10
3944,-73.967541,40.680926,blue-10
3945,-73.96738,40.680893,blue-10
3946,-73.967035,40.680821,blue-10
3947,-73.966471,40.680704,blue-10
3948,-73.966471,40.680704,blue-10
3949,-73.966471,40.680704,blue-10
3950,-73.966471,40.680704,blue-10
3951,-73.966471,40.680704,blue-10
3952,-73.966471,40.680704,blue-10
3953,-73.966471,40.680704,blue-10
3954,-73.966471,40.680704,blue-10
3955,-73.966056,40.680618,blue-10
3956,-73.964882,40.680372,blue-10
3957,-73.964794,40.680354,blue-10
3958,-73.964683,40.68033,blue-10
3959,-73.96436,40.680262,blue-10
3960,-73.964236,40.680236,blue-10
3961,-73.964249,40.680303,blue-10
3962,-73.964312,40.680584,blue-10
3963,-73.964381,40.680957,blue-10
3964,-73.964394,40.68105,blue-10
3965,-73.964414,40.681192,blue-10
3966,-73.964427,40.681282,blue-10
3967,-73.964432,40.681311,blue-10
3968,-73.964437,40.681341,blue-10
3969,-73.964529,40.681783,blue-10
3970,-73.964656,40.682423,blue-10
3971,-73.964762,40.682953,blue-10
3972,-73.964779,40.68304,blue-10
3973,-73.964673,40.683018,blue-10
3974,-73.964414,40.682964,blue-10
3975,-73.963769,40.682828,blue-10
3976,-73.963664,40.682807,blue-10
3977,-73.963562,40.682786,blue-10
3978,-73.962645,40.682594,blue-10
3979,-73.962663,40.682685,blue-10
3980,-73.962992,40.684371,blue-10
3981,-73.963003,40.684429,blue-10
3982,-73.963019,40.684509,blue-10
3983,-73.963019,40.684509,blue-10
3984,-73.963019,40.684509,blue-10
3985,-73.963019,40.684509,blue-10
3986,-73.963019,40.684509,blue-10
3987,-73.963019,40.684509,blue-10
3988,-73.963019,40.684509,blue-10
3989,-73.963019,40.684509,blue-10
3990,-73.963019,40.684509,blue-10
3991,-73.963019,40.684509,blue-10
3992,-73.963019,40.684509,blue-10
3993,-73.963019,40.684509,blue-10
3994,-73.963019,40.684509,blue-10
3995,-73.963019,40.684509,blue-10
3996,-73.963019,40.684509,blue-10
3997,-73.963019,40.684509,blue-10
3998,-73.963019,40.684509,blue-10
3999,-73.963019,40.684509,blue-10
4000,-73.963019,40.684509,blue-10
4001,-73.963019,40.684509,blue-10
4002,-73.963019,40.684509,blue-10
4003,-73.963019,40.684509,blue-10
4004,-73.963019,40.684509,blue-10
4005,-73.963019,40.684509,blue-10
4006,-73.963019,40.684509,blue-10
4007,-73.96306,40.684717,blue-10
4008,-73.963072,40.68478,blue-10
4009,-73.963165,40.684769,blue-10
4010,-73.96395,40.684678,blue-10
4011,-73.964033,40.684668,blue-10
4012,-73.964127,40.684657,blue-10
4013,-73.964985,40.684557,blue-10
4014,-73.965082,40.684546,blue-10
4015,-73.965097,40.684621,blue-10
4016,-73.965517,40.686692,blue-10
4017,-73.965525,40.686743,blue-10
4018,-73.96554,40.686817,blue-10
4019,-73.965809,40.688144,blue-10
4020,-73.965822,40.688209,blue-10
4021,-73.965839,40.68829,blue-10
4022,-73.965989,40.689023,blue-10
4023,-73.966104,40.68958,blue-10
4024,-73.966113,40.689607,blue-10
4025,-73.966135,40.689673,blue-10
4026,-73.966165,40.689755,blue-10
4027,-73.966177,40.689789,blue-10
4028,-73.966554,40.691693,blue-10
4029,-73.966566,40.691756,blue-10
4030,-73.966475,40.691765,blue-10
4031,-73.966083,40.691813,blue-10
4032,-73.96569,40.691861,blue-10
4033,-73.9656,40.691871,blue-10
4034,-73.965503,40.691883,blue-10
4035,-73.964844,40.691962,blue-10
4036,-73.964675,40.691982,blue-10
4037,-73.964445,40.692009,blue-10
4038,-73.96391,40.69207,blue-10
4039,-73.963749,40.692089,blue-10
4040,-73.963478,40.692123,blue-10
4041,-73.963002,40.692184,blue-10
4042,-73.963022,40.692269,blue-10
4043,-73.963028,40.692294,blue-10
4044,-73.96303,40.692301,blue-10
4045,-73.963033,40.692315,blue-10
4046,-73.963043,40.692356,blue-10
4047,-73.962946,40.692421,blue-10
4048,-73.96304,40.692911,blue-10
4049,-73.963046,40.692942,blue-10
4050,-73.962848,40.692965,blue-10
4051,-73.962631,40.69299,blue-10
4052,-73.962739,40.693566,blue-10
4053,-73.962823,40.693557,blue-10
4054,-73.962823,40.693557,blue-10
4055,-73.962823,40.693557,blue-10
4056,-73.962956,40.693544,blue-10
4057,-73.962848,40.692965,blue-10
4058,-73.963046,40.692942,blue-10
4059,-73.963114,40.693275,blue-10
4060,-73.96315799999999,40.693292,blue-10
4061,-73.963197,40.693294,blue-10
4062,-73.963247,40.693281,blue-10
4063,-73.96327,40.693254,blue-10
4064,-73.963251,40.693135,blue-10
4065,-73.96321,40.692933,blue-10
4066,-73.963103,40.692395,blue-10
4067,-73.963043,40.692356,blue-10
4068,-73.963033,40.692315,blue-10
4069,-73.96303,40.692301,blue-10
4070,-73.963028,40.692294,blue-10
4071,-73.963022,40.692269,blue-10
4072,-73.963002,40.692184,blue-10
4073,-73.962817,40.692203,blue-10
