,lon,lat,properties
11100,-73.968218,40.67945,green-3
11101,-73.968201,40.679497,green-3
11102,-73.967981,40.680122,green-3
11103,-73.967956,40.68019,green-3
11104,-73.967823,40.680162,green-3
11105,-73.965501,40.679677,green-3
11106,-73.965157,40.679605,green-3
11107,-73.965067,40.679586,green-3
11108,-73.964971,40.679566,green-3
11109,-73.964205,40.679407,green-3
11110,-73.964073,40.679379,green-3
11111,-73.964091,40.679459,green-3
11112,-73.964147,40.67976,green-3
11113,-73.964222,40.68016,green-3
11114,-73.964236,40.680236,green-3
11115,-73.964249,40.680303,green-3
11116,-73.964312,40.680584,green-3
11117,-73.964381,40.680957,green-3
11118,-73.964394,40.68105,green-3
11119,-73.964414,40.681192,green-3
11120,-73.964427,40.681282,green-3
11121,-73.964432,40.681311,green-3
11122,-73.964437,40.681341,green-3
11123,-73.964529,40.681783,green-3
11124,-73.964656,40.682423,green-3
11125,-73.964762,40.682953,green-3
11126,-73.964779,40.68304,green-3
11127,-73.964798,40.683135,green-3
11128,-73.96507,40.684487,green-3
11129,-73.965082,40.684546,green-3
11130,-73.965097,40.684621,green-3
11131,-73.965517,40.686692,green-3
11132,-73.965525,40.686743,green-3
11133,-73.96554,40.686817,green-3
11134,-73.965809,40.688144,green-3
11135,-73.965822,40.688209,green-3
11136,-73.965839,40.68829,green-3
11137,-73.965989,40.689023,green-3
11138,-73.966104,40.68958,green-3
11139,-73.966113,40.689607,green-3
11140,-73.966135,40.689673,green-3
11141,-73.966165,40.689755,green-3
11142,-73.966177,40.689789,green-3
11143,-73.966554,40.691693,green-3
11144,-73.966566,40.691756,green-3
11145,-73.966579,40.691821,green-3
11146,-73.966866,40.693265,green-3
11147,-73.966881,40.693341,green-3
11148,-73.966897,40.69342,green-3
11149,-73.967262,40.695234,green-3
11150,-73.967344,40.695644,green-3
11151,-73.967357,40.695709,green-3
11152,-73.967411,40.695989,green-3
11153,-73.967427,40.696066,green-3
11154,-73.967741,40.697601,green-3
11155,-73.96774,40.697629,green-3
11156,-73.967737,40.69772,green-3
11157,-73.967626,40.697715,green-3
11158,-73.966737,40.697677,green-3
11159,-73.965785,40.697635,green-3
11160,-73.965428,40.69763,green-3
11161,-73.964875,40.697714,green-3
11162,-73.963949,40.69786,green-3
11163,-73.962979,40.698016,green-3
11164,-73.962839,40.698039,green-3
11165,-73.96272,40.698058,green-3
11166,-73.962029,40.69817,green-3
11167,-73.961912,40.698193,green-3
11168,-73.961892,40.698292,green-3
11169,-73.961858,40.698428,green-3
11170,-73.961789,40.698606,green-3
11171,-73.96171,40.698793,green-3
11172,-73.961601,40.698998,green-3
11173,-73.961526,40.699108,green-3
11174,-73.9614,40.699243,green-3
11175,-73.961161,40.699414,green-3
11176,-73.961032,40.699485,green-3
11177,-73.961071,40.699554,green-3
11178,-73.961225,40.699657,green-3
11179,-73.961396,40.699772,green-3
11180,-73.961609,40.69992,green-3
11181,-73.961573,40.699981,green-3
11182,-73.961484,40.700117,green-3
11183,-73.96128,40.700263,green-3
11184,-73.960899,40.701035,green-3
11185,-73.960855,40.701125,green-3
11186,-73.960809,40.70122,green-3
11187,-73.960673,40.701499,green-3
11188,-73.96054,40.701711,green-3
11189,-73.959935,40.702939,green-3
11190,-73.959889,40.703032,green-3
11191,-73.959846,40.703115,green-3
11192,-73.9598,40.703191,green-3
11193,-73.959631,40.70349,green-3
11194,-73.958923,40.704701,green-3
11195,-73.958884,40.704768,green-3
11196,-73.958806,40.704818,green-3
11197,-73.958611,40.704945,green-3
11198,-73.958173,40.705227,green-3
11199,-73.958173,40.705227,green-3
11200,-73.957036,40.705959,green-3
11201,-73.956967,40.706003,green-3
11202,-73.956893,40.706051,green-3
11203,-73.956451,40.706335,green-3
11204,-73.956451,40.706335,green-3
11205,-73.955723,40.706803,green-3
11206,-73.955705,40.706976,green-3
11207,-73.955699,40.707042,green-3
11208,-73.955692,40.707119,green-3
11209,-73.955669,40.7074,green-3
11210,-73.955655,40.707422,green-3
11211,-73.955655,40.707422,green-3
11212,-73.955585,40.707532,green-3
11213,-73.955537,40.707608,green-3
11214,-73.955614,40.707635,green-3
11215,-73.95618,40.707829,green-3
11216,-73.956186,40.707829,green-3
11217,-73.956655,40.707992,green-3
11218,-73.956728,40.708017,green-3
11219,-73.956803,40.708043,green-3
11220,-73.957015,40.708115,green-3
11221,-73.957506,40.708284,green-3
11222,-73.957509,40.708284,green-3
11223,-73.95783,40.708395,green-3
11224,-73.957896,40.708417,green-3
11225,-73.957962,40.708315999999996,green-3
11226,-73.95808099999999,40.708143,green-3
11227,-73.958152,40.708041,green-3
11228,-73.958385,40.707676,green-3
11229,-73.958441,40.707343,green-3
11230,-73.958455,40.70726,green-3
11231,-73.958559,40.70727,green-3
11232,-73.959367,40.707351,green-3
11233,-73.959509,40.707365,green-3
11234,-73.95954,40.707283,green-3
11235,-73.960296,40.706779,green-3
11236,-73.960698,40.70651,green-3
11237,-73.960767,40.706464,green-3
11238,-73.960712,40.706414,green-3
11239,-73.960205,40.705958,green-3
11240,-73.960138,40.705898,green-3
11241,-73.960082,40.705848,green-3
11242,-73.959573,40.705389,green-3
11243,-73.959509,40.705332,green-3
11244,-73.959405,40.70524,green-3
11245,-73.959338,40.705181,green-3
11246,-73.959278,40.705129,green-3
11247,-73.95926299999999,40.705115,green-3
11248,-73.958954,40.704839,green-3
11249,-73.958884,40.704768,green-3
11250,-73.958819,40.704711,green-3
11251,-73.958312,40.704263,green-3
11252,-73.958244,40.704203,green-3
11253,-73.958188,40.704153,green-3
11254,-73.957683,40.7037,green-3
11255,-73.957616,40.703639,green-3
11256,-73.957557,40.703587,green-3
11257,-73.957052,40.703134,green-3
11258,-73.956985,40.703075,green-3
11259,-73.956927,40.703023,green-3
11260,-73.95642,40.70257,green-3
11261,-73.956352999,40.70251,green-3
11262,-73.956299,40.702462,green-3
11263,-73.955792,40.702007,green-3
11264,-73.955724,40.701946,green-3
11265,-73.955669,40.701897,green-3
11266,-73.955155,40.701439,green-3
11267,-73.955091,40.701382,green-3
11268,-73.955034,40.701331,green-3
11269,-73.954528,40.700877,green-3
11270,-73.95446,40.700816,green-3
11271,-73.9544,40.700761,green-3
11272,-73.954083,40.70047,green-3
11273,-73.953953,40.70028,green-3
11274,-73.953893,40.700206,green-3
11275,-73.953814,40.700258,green-3
11276,-73.953419,40.70052,green-3
11277,-73.951995,40.701443,green-3
11278,-73.951915,40.701495,green-3
11279,-73.951848,40.701538,green-3
11280,-73.950389,40.702487,green-3
11281,-73.950251,40.70257,green-3
11282,-73.950088,40.702677,green-3
11283,-73.950013,40.702726,green-3
11284,-73.949937,40.702775,green-3
11285,-73.94929,40.703195,green-3
11286,-73.94929,40.703195,green-3
11287,-73.94929,40.703195,green-3
11288,-73.948246,40.703873,green-3
11289,-73.948181,40.703915,green-3
11290,-73.9481,40.703965,green-3
11291,-73.947955,40.704055,green-3
11292,-73.947889,40.704136,green-3
11293,-73.947813,40.704094,green-3
11294,-73.947049,40.703667,green-3
11295,-73.94633,40.703264,green-3
11296,-73.946243,40.703215,green-3
11297,-73.946163,40.703171,green-3
11298,-73.946012,40.703086,green-3
11299,-73.946012,40.703086,green-3
11300,-73.946012,40.703086,green-3
11301,-73.946012,40.703086,green-3
11302,-73.946012,40.703086,green-3
11303,-73.946012,40.703086,green-3
11304,-73.946012,40.703086,green-3
11305,-73.946012,40.703086,green-3
11306,-73.946012,40.703086,green-3
11307,-73.946012,40.703086,green-3
11308,-73.945858,40.703,green-3
11309,-73.945447,40.70277,green-3
11310,-73.944712,40.702358,green-3
11311,-73.944636,40.702316,green-3
11312,-73.944554,40.70227,green-3
11313,-73.944368,40.702166,green-3
11314,-73.944026,40.701974,green-3
11315,-73.944044,40.702076,green-3
11316,-73.944065,40.702193,green-3
11317,-73.944135,40.702575,green-3
11318,-73.944137,40.702586,green-3
11319,-73.944194,40.702901,green-3
11320,-73.944105,40.702909,green-3
11321,-73.943673,40.702947,green-3
11322,-73.94306,40.703002,green-3
11323,-73.942614,40.703041999999996,green-3
11324,-73.942495,40.703053,green-3
11325,-73.942507,40.703121,green-3
11326,-73.942579,40.703522,green-3
11327,-73.942579,40.703522,green-3
11328,-73.942579,40.703522,green-3
11329,-73.942579,40.703522,green-3
11330,-73.942579,40.703522,green-3
11331,-73.942612,40.70371,green-3
11332,-73.942621,40.70377,green-3
11333,-73.942631,40.703837,green-3
11334,-73.942726,40.704420999999996,green-3
11335,-73.942734,40.704473,green-3
11336,-73.942629,40.704483,green-3
11337,-73.942225,40.704522,green-3
11338,-73.942225,40.704522,green-3
11339,-73.942225,40.704522,green-3
11340,-73.941135,40.704627,green-3
11341,-73.941022,40.704638,green-3
11342,-73.940941,40.704648,green-3
11343,-73.939994,40.70473,green-3
11344,-73.939477,40.704788,green-3
11345,-73.939393,40.704797,green-3
11346,-73.939334,40.7047,green-3
11347,-73.939255,40.704615,green-3
11348,-73.939186,40.704565,green-3
11349,-73.939127,40.704518,green-3
11350,-73.939073,40.704477,green-3
11351,-73.939007,40.704446,green-3
11352,-73.938786,40.704235,green-3
11353,-73.938755,40.704205,green-3
11354,-73.938592,40.70405,green-3
11355,-73.938537,40.703997,green-3
11356,-73.938462,40.703931,green-3
11357,-73.938432,40.703908,green-3
11358,-73.938035,40.703673,green-3
11359,-73.938035,40.703673,green-3
11360,-73.938035,40.703673,green-3
11361,-73.938035,40.703673,green-3
11362,-73.938035,40.703673,green-3
11363,-73.938035,40.703673,green-3
11364,-73.938035,40.703673,green-3
11365,-73.938035,40.703673,green-3
11366,-73.938035,40.703673,green-3
11367,-73.937992,40.703647,green-3
11368,-73.937766,40.703492,green-3
11369,-73.937694,40.703419,green-3
11370,-73.937648,40.703372,green-3
11371,-73.93761,40.703311,green-3
11372,-73.937545,40.703206,green-3
11373,-73.937322,40.702709,green-3
11374,-73.937026,40.701988,green-3
11375,-73.936988,40.701908,green-3
11376,-73.936947,40.701823,green-3
11377,-73.936733,40.701302,green-3
11378,-73.936485,40.700702,green-3
11379,-73.936457,40.700645,green-3
11380,-73.936426,40.700584,green-3
11381,-73.936085,40.700038,green-3
11382,-73.93575,40.699502,green-3
11383,-73.935527,40.699166,green-3
11384,-73.935453,40.699081,green-3
11385,-73.935392,40.699045,green-3
11386,-73.934864,40.698756,green-3
11387,-73.934775,40.698708,green-3
11388,-73.934722,40.698678,green-3
11389,-73.93407,40.698316,green-3
11390,-73.933995,40.698275,green-3
11391,-73.933936,40.698242,green-3
11392,-73.933693,40.698107,green-3
11393,-73.933323,40.697903,green-3
11394,-73.93323,40.69785,green-3
11395,-73.933328,40.697795,green-3
11396,-73.933435,40.697685,green-3
11397,-73.933564,40.697558,green-3
11398,-73.933883,40.697246,green-3
11399,-73.933928,40.697203,green-3
11400,-73.934008,40.697118,green-3
11401,-73.935079,40.697008,green-3
11402,-73.935293,40.696985,green-3
11403,-73.935438,40.696969,green-3
11404,-73.935858,40.696921,green-3
11405,-73.936361,40.696861,green-3
11406,-73.936361,40.696861,green-3
11407,-73.936361,40.696861,green-3
11408,-73.936361,40.696861,green-3
11409,-73.9377,40.696701,green-3
11410,-73.937793,40.69669,green-3
11411,-73.937887,40.696679,green-3
11412,-73.938832,40.69657,green-3
11413,-73.938849,40.696568,green-3
11414,-73.940593,40.696367,green-3
11415,-73.940707,40.696354,green-3
11416,-73.940692,40.696274,green-3
11417,-73.940653,40.696082,green-3
11418,-73.940575,40.69569,green-3
11419,-73.94056,40.695615,green-3
11420,-73.940662,40.695604,green-3
11421,-73.943243,40.695306,green-3
11422,-73.9433,40.695299,green-3
11423,-73.943379,40.69529,green-3
11424,-73.943497,40.695276,green-3
11425,-73.945139,40.695087,green-3
11426,-73.945139,40.695087,green-3
11427,-73.945139,40.695087,green-3
11428,-73.945139,40.695087,green-3
11429,-73.945139,40.695087,green-3
11430,-73.946137,40.694972,green-3
11431,-73.946223,40.694962,green-3
11432,-73.946211,40.6949,green-3
11433,-73.946093,40.694304,green-3
11434,-73.946078,40.69423,green-3
11435,-73.945993,40.69424,green-3
11436,-73.943343,40.694547,green-3
11437,-73.943234,40.694559,green-3
11438,-73.943247,40.694623,green-3
11439,-73.943262,40.694697,green-3
11440,-73.943262,40.694697,green-3
11441,-73.943367,40.695232,green-3
11442,-73.943379,40.69529,green-3
11443,-73.943393,40.695361,green-3
11444,-73.94351,40.695955,green-3
11445,-73.943525,40.696031,green-3
11446,-73.943641,40.696018,green-3
11447,-73.944266,40.695946,green-3
11448,-73.945418,40.695813,green-3
11449,-73.945443,40.69581,green-3
11450,-73.945427,40.695731,green-3
11451,-73.945422,40.695708,green-3
11452,-73.945374,40.695473,green-3
11453,-73.945734,40.69543,green-3
11454,-73.945734,40.69543,green-3
11455,-73.945734,40.69543,green-3
11456,-73.945734,40.69543,green-3
11457,-73.945734,40.69543,green-3
11458,-73.945734,40.69543,green-3
11459,-73.945734,40.69543,green-3
11460,-73.945734,40.69543,green-3
11461,-73.945734,40.69543,green-3
11462,-73.945734,40.69543,green-3
11463,-73.945734,40.69543,green-3
11464,-73.945734,40.69543,green-3
11465,-73.945734,40.69543,green-3
11466,-73.945374,40.695473,green-3
11467,-73.945422,40.695708,green-3
11468,-73.945427,40.695731,green-3
11469,-73.945443,40.69581,green-3
11470,-73.945418,40.695813,green-3
11471,-73.944266,40.695946,green-3
11472,-73.943641,40.696018,green-3
11473,-73.943525,40.696031,green-3
11474,-73.943448,40.69604,green-3
11475,-73.94274,40.696121,green-3
11476,-73.942318,40.696169,green-3
11477,-73.941844,40.696224,green-3
11478,-73.941532,40.696259,green-3
11479,-73.941228,40.696294,green-3
11480,-73.941078,40.696311,green-3
11481,-73.940893,40.696332,green-3
11482,-73.940821,40.69634,green-3
11483,-73.940707,40.696354,green-3
11484,-73.940593,40.696367,green-3
11485,-73.938849,40.696568,green-3
11486,-73.938832,40.69657,green-3
11487,-73.937887,40.696679,green-3
11488,-73.937793,40.69669,green-3
11489,-73.937821,40.696772,green-3
11490,-73.937835,40.696812,green-3
11491,-73.937871,40.696993,green-3
11492,-73.937956,40.697424,green-3
11493,-73.93784,40.697439,green-3
11494,-73.936706,40.69759,green-3
11495,-73.936706,40.69759,green-3
11496,-73.936706,40.69759,green-3
11497,-73.936706,40.69759,green-3
11498,-73.936567,40.697608,green-3
11499,-73.936484,40.69768,green-3
11500,-73.936663,40.697782,green-3
11501,-73.936769,40.697844,green-3
11502,-73.936717,40.697892,green-3
11503,-73.93554,40.698992,green-3
11504,-73.935453,40.699081,green-3
11505,-73.935392,40.699045,green-3
11506,-73.934864,40.698756,green-3
11507,-73.934775,40.698708,green-3
11508,-73.934722,40.698678,green-3
11509,-73.93407,40.698316,green-3
11510,-73.933995,40.698275,green-3
11511,-73.933933,40.698351,green-3
11512,-73.933793,40.698416,green-3
11513,-73.933733,40.698441,green-3
11514,-73.932063,40.699152,green-3
11515,-73.932063,40.699152,green-3
11516,-73.932063,40.699152,green-3
11517,-73.932063,40.699152,green-3
11518,-73.932063,40.699152,green-3
11519,-73.932063,40.699152,green-3
11520,-73.932063,40.699152,green-3
11521,-73.932063,40.699152,green-3
11522,-73.932063,40.699152,green-3
11523,-73.931718,40.699299,green-3
11524,-73.931649,40.699326,green-3
11525,-73.931593,40.699381,green-3
11526,-73.932031,40.699628,green-3
11527,-73.93235,40.699814,green-3
11528,-73.93273,40.70003,green-3
11529,-73.932781,40.700059,green-3
11530,-73.93284,40.700184,green-3
11531,-73.933136,40.700813,green-3
11532,-73.933162,40.700864,green-3
11533,-73.933199,40.70095,green-3
11534,-73.93353,40.701716,green-3
11535,-73.933918,40.7026,green-3
11536,-73.933951,40.702674,green-3
11537,-73.933983,40.702751,green-3
11538,-73.93423,40.703305,green-3
11539,-73.934561,40.703241,green-3
11540,-73.934653,40.703223,green-3
11541,-73.934769,40.703201,green-3
11542,-73.934769,40.703201,green-3
11543,-73.934769,40.703201,green-3
11544,-73.934769,40.703201,green-3
11545,-73.934769,40.703201,green-3
11546,-73.934769,40.703201,green-3
11547,-73.934769,40.703201,green-3
11548,-73.934769,40.703201,green-3
11549,-73.934769,40.703201,green-3
11550,-73.934769,40.703201,green-3
11551,-73.934769,40.703201,green-3
11552,-73.934769,40.703201,green-3
11553,-73.934769,40.703201,green-3
11554,-73.934769,40.703201,green-3
11555,-73.934769,40.703201,green-3
11556,-73.934769,40.703201,green-3
11557,-73.934769,40.703201,green-3
11558,-73.934769,40.703201,green-3
11559,-73.934769,40.703201,green-3
11560,-73.934769,40.703201,green-3
11561,-73.934769,40.703201,green-3
11562,-73.934769,40.703201,green-3
11563,-73.934769,40.703201,green-3
11564,-73.934769,40.703201,green-3
11565,-73.934769,40.703201,green-3
11566,-73.934769,40.703201,green-3
11567,-73.934769,40.703201,green-3
11568,-73.935834,40.702996,green-3
11569,-73.937163,40.70274,green-3
11570,-73.93721,40.702731,green-3
11571,-73.937322,40.702709,green-3
11572,-73.937545,40.703206,green-3
11573,-73.93761,40.703311,green-3
11574,-73.937648,40.703372,green-3
11575,-73.937538,40.703393,green-3
11576,-73.936322,40.703634,green-3
11577,-73.935501,40.703795,green-3
11578,-73.934936,40.703907,green-3
11579,-73.934882,40.703917,green-3
11580,-73.934791,40.703935,green-3
11581,-73.934814,40.704006,green-3
11582,-73.934955,40.704432,green-3
11583,-73.934955,40.704432,green-3
11584,-73.934955,40.704432,green-3
11585,-73.935001,40.704571,green-3
11586,-73.93502,40.704628,green-3
11587,-73.935041,40.704692,green-3
11588,-73.935232,40.705269,green-3
11589,-73.935248,40.705319,green-3
11590,-73.935272,40.705389,green-3
11591,-73.935431,40.705861,green-3
11592,-73.93546,40.705958,green-3
11593,-73.935477,40.706012,green-3
11594,-73.935561,40.705996,green-3
11595,-73.936234,40.705868,green-3
11596,-73.937622,40.705602,green-3
11597,-73.938073,40.705516,green-3
11598,-73.939332,40.705281,green-3
11599,-73.939438,40.705261,green-3
11600,-73.939448,40.705329,green-3
11601,-73.939589,40.706155,green-3
11602,-73.939598,40.70621,green-3
11603,-73.939611,40.70629,green-3
11604,-73.939706,40.706865,green-3
11605,-73.939715,40.706918,green-3
11606,-73.939727,40.706989,green-3
11607,-73.939827,40.707587,green-3
11608,-73.939838,40.707654,green-3
11609,-73.939853,40.707743,green-3
11610,-73.939949,40.708337,green-3
11611,-73.939958,40.70839,green-3
11612,-73.93997,40.708461,green-3
11613,-73.940066,40.709044,green-3
11614,-73.940076,40.709102,green-3
11615,-73.940088,40.709177,green-3
11616,-73.940176,40.709758,green-3
11617,-73.940183,40.709807,green-3
11618,-73.940194,40.709868,green-3
11619,-73.940314,40.710522,green-3
11620,-73.940373,40.710899,green-3
11621,-73.94041,40.711145,green-3
11622,-73.940423,40.711218,green-3
11623,-73.940432,40.711272,green-3
11624,-73.940477,40.711563,green-3
11625,-73.940645,40.711882,green-3
11626,-73.940688,40.711962,green-3
11627,-73.940796,40.711951,green-3
11628,-73.94215,40.711809,green-3
11629,-73.942228,40.711801,green-3
11630,-73.942314,40.711793,green-3
11631,-73.943505,40.71168,green-3
11632,-73.943808,40.711651,green-3
11633,-73.943911,40.711641,green-3
11634,-73.94402,40.711631,green-3
11635,-73.944976,40.71154,green-3
11636,-73.945513,40.711489,green-3
11637,-73.945596,40.711481,green-3
11638,-73.945681,40.711473,green-3
11639,-73.945725,40.711469,green-3
11640,-73.947113,40.711337,green-3
11641,-73.947161,40.711332,green-3
