,lon,lat,properties
26784,-73.985139,40.662627,yellow-16
26785,-73.985596,40.662081,yellow-16
26786,-73.986061,40.66154,yellow-16
26787,-73.986123,40.661469,yellow-16
26788,-73.986189,40.661405,yellow-16
26789,-73.986625,40.660985,yellow-16
26790,-73.986682,40.66093,yellow-16
26791,-73.986729,40.660884,yellow-16
26792,-73.986793,40.660823,yellow-16
26793,-73.986992,40.660631,yellow-16
26794,-73.987013,40.660611,yellow-16
26795,-73.987052,40.660573,yellow-16
26796,-73.987119,40.66051,yellow-16
26797,-73.987253,40.660379,yellow-16
26798,-73.987403,40.660383,yellow-16
26799,-73.987479,40.660387,yellow-16
26800,-73.98761,40.660394,yellow-16
26801,-73.987793,40.660652999999996,yellow-16
26802,-73.987878,40.660735,yellow-16
26803,-73.98906,40.661451,yellow-16
26804,-73.989379,40.661644,yellow-16
26805,-73.98947,40.661699,yellow-16
26806,-73.989564,40.661756,yellow-16
26807,-73.991291,40.662798,yellow-16
26808,-73.991577,40.66297,yellow-16
26809,-73.991673,40.663028,yellow-16
26810,-73.991724,40.662979,yellow-16
26811,-73.99186,40.662849,yellow-16
26812,-73.99186,40.662849,yellow-16
26813,-73.99186,40.662849,yellow-16
26814,-73.99186,40.662849,yellow-16
26815,-73.99186,40.662849,yellow-16
26816,-73.99186,40.662849,yellow-16
26817,-73.991724,40.662979,yellow-16
26818,-73.991673,40.663028,yellow-16
26819,-73.991616,40.663083,yellow-16
26820,-73.991139,40.663542,yellow-16
26821,-73.991089,40.66359,yellow-16
26822,-73.991036,40.66364,yellow-16
26823,-73.990796,40.663866,yellow-16
26824,-73.990549,40.664093,yellow-16
26825,-73.990505,40.664139,yellow-16
26826,-73.990602,40.664212,yellow-16
26827,-73.991969,40.665022,yellow-16
26828,-73.992225,40.66516,yellow-16
26829,-73.992638,40.665406,yellow-16
26830,-73.992735,40.665464,yellow-16
26831,-73.992661,40.665543,yellow-16
26832,-73.992395,40.665818,yellow-16
26833,-73.992213,40.666043,yellow-16
26834,-73.992165,40.666101,yellow-16
26835,-73.992115,40.666162,yellow-16
26836,-73.991779,40.666564,yellow-16
26837,-73.991751,40.666598,yellow-16
26838,-73.991751,40.666598,yellow-16
26839,-73.991751,40.666598,yellow-16
26840,-73.991751,40.666598,yellow-16
26841,-73.991751,40.666598,yellow-16
26842,-73.991751,40.666598,yellow-16
26843,-73.991714,40.666641,yellow-16
26844,-73.991659,40.666708,yellow-16
26845,-73.991607,40.66677,yellow-16
26846,-73.991338,40.667093,yellow-16
26847,-73.991206,40.667251,yellow-16
26848,-73.991161,40.667305999999996,yellow-16
26849,-73.991067,40.66726,yellow-16
26850,-73.989823,40.666661,yellow-16
26851,-73.988919,40.666223,yellow-16
26852,-73.98881,40.66617,yellow-16
26853,-73.988762,40.666228,yellow-16
26854,-73.988353,40.666714999999996,yellow-16
26855,-73.988307,40.66677,yellow-16
26856,-73.98826,40.666827,yellow-16
26857,-73.987846,40.667323,yellow-16
26858,-73.987804,40.667373,yellow-16
26859,-73.987756,40.667431,yellow-16
26860,-73.98734,40.667927,yellow-16
26861,-73.9873,40.667975,yellow-16
26862,-73.987411,40.668029,yellow-16
26863,-73.988454,40.668534,yellow-16
26864,-73.988454,40.668534,yellow-16
26865,-73.988454,40.668534,yellow-16
26866,-73.988454,40.668534,yellow-16
26867,-73.988454,40.668534,yellow-16
26868,-73.988454,40.668534,yellow-16
26869,-73.98956,40.66907,yellow-16
26870,-73.989655,40.669116,yellow-16
26871,-73.989783,40.669174,yellow-16
26872,-73.989881,40.669218,yellow-16
26873,-73.991138,40.669827,yellow-16
26874,-73.991932,40.670212,yellow-16
26875,-73.992024,40.670257,yellow-16
26876,-73.991979,40.670311,yellow-16
26877,-73.991567,40.670808,yellow-16
26878,-73.991522,40.670861,yellow-16
26879,-73.991488,40.670902,yellow-16
26880,-73.991434,40.670966,yellow-16
26881,-73.991226,40.671215,yellow-16
26882,-73.991079,40.671391,yellow-16
26883,-73.991023,40.671458,yellow-16
26884,-73.991136,40.671513,yellow-16
26885,-73.99144,40.671661,yellow-16
26886,-73.992807,40.672326,yellow-16
26887,-73.992912,40.672377,yellow-16
26888,-73.993305,40.672568,yellow-16
26889,-73.993379,40.672604,yellow-16
26890,-73.993473,40.672649,yellow-16
26891,-73.993872,40.672841,yellow-16
26892,-73.994856,40.673314,yellow-16
26893,-73.995062,40.673413,yellow-16
26894,-73.995426,40.673588,yellow-16
26895,-73.995701,40.673721,yellow-16
26896,-73.996139,40.673932,yellow-16
26897,-73.996252,40.673987,yellow-16
26898,-73.996297,40.674009,yellow-16
26899,-73.996359,40.674039,yellow-16
26900,-73.996588,40.674149,yellow-16
26901,-73.996661,40.674185,yellow-16
26902,-73.996804,40.674254,yellow-16
26903,-73.997306,40.674496,yellow-16
26904,-73.997421,40.674552,yellow-16
26905,-73.997703,40.674687,yellow-16
26906,-73.997771,40.674732,yellow-16
26907,-73.997853,40.67478,yellow-16
26908,-73.999205,40.675158,yellow-16
26909,-73.99926,40.675173,yellow-16
26910,-73.999343,40.675197,yellow-16
26911,-73.999452,40.675226,yellow-16
26912,-74.000322,40.675465,yellow-16
26913,-74.000567,40.675532,yellow-16
26914,-74.000619,40.675546,yellow-16
26915,-74.000746,40.675581,yellow-16
26916,-74.000842,40.675802,yellow-16
26917,-74.000889,40.675935,yellow-16
26918,-74.000913,40.676001,yellow-16
26919,-74.00095,40.676109,yellow-16
26920,-74.001015,40.676292,yellow-16
26921,-74.001039,40.676361,yellow-16
26922,-74.001539,40.677268,yellow-16
26923,-74.002012,40.67796,yellow-16
26924,-74.002388,40.678431,yellow-16
26925,-74.002723,40.678849,yellow-16
26926,-74.002917,40.679085,yellow-16
