,lon,lat,properties
845,-73.968218,40.67945,black-17
846,-73.968229,40.67942,black-17
847,-73.968254,40.679352,black-17
848,-73.968334,40.679119,black-17
849,-73.968445,40.678831,black-17
850,-73.968522,40.678619,black-17
851,-73.968551,40.678545,black-17
852,-73.968576,40.678479,black-17
853,-73.968841,40.67774,black-17
854,-73.968866,40.677667,black-17
855,-73.968889,40.677599,black-17
856,-73.968955,40.677402,black-17
857,-73.969069,40.677088,black-17
858,-73.969156,40.676859,black-17
859,-73.969183,40.676787,black-17
860,-73.969209,40.67672,black-17
861,-73.969472,40.675977,black-17
862,-73.969498,40.675906,black-17
863,-73.96952,40.675843,black-17
864,-73.969585,40.675659,black-17
865,-73.969658,40.675452,black-17
866,-73.969688,40.675367,black-17
867,-73.969729,40.675268,black-17
868,-73.969802,40.675076,black-17
869,-73.969941,40.674937,black-17
870,-73.970073,40.674823,black-17
871,-73.970098,40.674801,black-17
872,-73.97019,40.674723,black-17
873,-73.970263,40.674664,black-17
874,-73.97033,40.674606,black-17
875,-73.970423,40.674534,black-17
876,-73.970485,40.674482,black-17
877,-73.970548,40.674428,black-17
878,-73.970655,40.67435,black-17
879,-73.97068,40.67428,black-17
880,-73.970693,40.674226,black-17
881,-73.970706,40.674155999999996,black-17
882,-73.970712,40.674101,black-17
883,-73.970717,40.674013,black-17
884,-73.970712,40.673926,black-17
885,-73.970694,40.673832,black-17
886,-73.97066,40.673701,black-17
887,-73.970508,40.673497,black-17
888,-73.970408,40.673281,black-17
889,-73.97034,40.673132,black-17
890,-73.970257,40.672952,black-17
891,-73.970213,40.672875,black-17
892,-73.970173,40.672819,black-17
893,-73.970116,40.672738,black-17
894,-73.970101,40.672718,black-17
895,-73.970041,40.672641,black-17
896,-73.969764,40.672641,black-17
897,-73.969653,40.672641,black-17
898,-73.969464,40.672603,black-17
899,-73.96935,40.672578,black-17
900,-73.969276,40.672558,black-17
901,-73.969183,40.672527,black-17
902,-73.969076,40.672449,black-17
903,-73.969016,40.672375,black-17
904,-73.968834,40.672225,black-17
905,-73.968771,40.672139,black-17
906,-73.968004,40.671091,black-17
907,-73.965509,40.667629,black-17
908,-73.964356,40.665959,black-17
909,-73.964326,40.665917,black-17
910,-73.964284,40.665855,black-17
911,-73.964241,40.665793,black-17
912,-73.963641,40.664924,black-17
913,-73.962885,40.663804999999996,black-17
914,-73.962666,40.663508,black-17
915,-73.9625,40.663267,black-17
916,-73.962384,40.663097,black-17
917,-73.962315,40.662993,black-17
918,-73.962097,40.662666,black-17
919,-73.96208,40.662642,black-17
920,-73.962033,40.662572,black-17
921,-73.961624,40.661962,black-17
922,-73.961504,40.661785,black-17
923,-73.961437,40.661685,black-17
924,-73.961335,40.661541,black-17
925,-73.961259,40.661434,black-17
926,-73.960927,40.660967,black-17
927,-73.960875,40.660895,black-17
928,-73.960831,40.660828,black-17
929,-73.960747,40.660701,black-17
930,-73.960709,40.660635,black-17
931,-73.960672,40.660553,black-17
932,-73.960648,40.660479,black-17
933,-73.960634,40.660422,black-17
934,-73.96062,40.66028,black-17
935,-73.960612,40.660197,black-17
936,-73.960604,40.660103,black-17
937,-73.960597,40.660027,black-17
938,-73.960593,40.659971,black-17
939,-73.960565,40.659649,black-17
940,-73.960559,40.659573,black-17
941,-73.960552,40.659496,black-17
942,-73.960548,40.659436,black-17
943,-73.960496,40.65878,black-17
944,-73.960461,40.658403,black-17
945,-73.960428,40.658144,black-17
946,-73.960412,40.658045,black-17
947,-73.960403,40.657983,black-17
948,-73.960243,40.657232,black-17
949,-73.960135,40.656757,black-17
950,-73.960091,40.656567,black-17
951,-73.960073,40.656486,black-17
952,-73.96006,40.656433,black-17
953,-73.959881,40.655731,black-17
954,-73.95986,40.655637,black-17
955,-73.959841,40.655554,black-17
956,-73.95981,40.655403,black-17
957,-73.959787,40.655288,black-17
958,-73.959712,40.654918,black-17
959,-73.959697,40.654842,black-17
960,-73.959685,40.654782,black-17
961,-73.959468,40.653664,black-17
962,-73.959451,40.653575000000004,black-17
963,-73.959438,40.653504,black-17
964,-73.959351,40.653045,black-17
965,-73.95933,40.652931,black-17
966,-73.959205,40.652938,black-17
967,-73.957522,40.653034,black-17
968,-73.957362,40.653029,black-17
969,-73.95721,40.652997,black-17
970,-73.95664,40.652696,black-17
971,-73.956595,40.652633,black-17
972,-73.95658,40.652579,black-17
973,-73.95656,40.652397,black-17
974,-73.956525,40.652333,black-17
975,-73.956434,40.652271999999996,black-17
976,-73.95612,40.65228,black-17
977,-73.956009,40.652318,black-17
978,-73.955999,40.652222,black-17
979,-73.955909,40.65145,black-17
980,-73.9559,40.65137,black-17
981,-73.955894,40.651306,black-17
982,-73.955833,40.650622,black-17
983,-73.955825,40.65053,black-17
984,-73.955736,40.650534,black-17
985,-73.9548,40.65057,black-17
986,-73.952951,40.650655,black-17
987,-73.95293,40.650656,black-17
988,-73.952585,40.650666,black-17
989,-73.952469,40.65067,black-17
990,-73.952367,40.650674,black-17
991,-73.952106,40.650685,black-17
992,-73.951875,40.650695,black-17
993,-73.951378,40.650716,black-17
994,-73.950006,40.650785,black-17
995,-73.949687,40.650801,black-17
996,-73.949571,40.650807,black-17
997,-73.949464,40.650812,black-17
998,-73.949094,40.65083,black-17
999,-73.948677,40.650851,black-17
1000,-73.948591,40.650855,black-17
1001,-73.948518,40.650858,black-17
1002,-73.947743,40.650895,black-17
1003,-73.947656,40.650899,black-17
1004,-73.947581,40.650903,black-17
1005,-73.947192,40.650922,black-17
1006,-73.94679000000001,40.650942,black-17
1007,-73.946674,40.650948,black-17
1008,-73.946577,40.650954,black-17
1009,-73.946292,40.650971,black-17
1010,-73.945795,40.651001,black-17
1011,-73.945706,40.651006,black-17
1012,-73.945631,40.651011,black-17
1013,-73.944862,40.651067,black-17
1014,-73.944773,40.651074,black-17
1015,-73.944699,40.651078,black-17
1016,-73.944239,40.651105,black-17
1017,-73.943918,40.651124,black-17
1018,-73.943803,40.651117,black-17
1019,-73.943707,40.651112,black-17
1020,-73.943312,40.651086,black-17
1021,-73.942923,40.65111,black-17
1022,-73.942827,40.651116,black-17
1023,-73.94274,40.651122,black-17
1024,-73.941978,40.651164,black-17
1025,-73.941891,40.651169,black-17
1026,-73.941819,40.651174,black-17
1027,-73.941412,40.6512,black-17
1028,-73.941388,40.651201,black-17
1029,-73.941063,40.651222,black-17
1030,-73.940957,40.651229,black-17
1031,-73.94088,40.651233,black-17
1032,-73.940116,40.651271,black-17
1033,-73.940025,40.651276,black-17
1034,-73.939941,40.65128,black-17
1035,-73.939163,40.65132,black-17
1036,-73.939051,40.651326,black-17
1037,-73.93895,40.651331,black-17
1038,-73.938802,40.651339,black-17
1039,-73.938641,40.651348,black-17
1040,-73.938545,40.651353,black-17
1041,-73.938175,40.651371,black-17
1042,-73.938081,40.651376,black-17
1043,-73.938002,40.65138,black-17
1044,-73.937519,40.651403,black-17
1045,-73.937232,40.651417,black-17
1046,-73.937146,40.651421,black-17
1047,-73.937066,40.651425,black-17
1048,-73.936662,40.651445,black-17
1049,-73.936293,40.651463,black-17
1050,-73.936175,40.651469,black-17
1051,-73.936071,40.651474,black-17
1052,-73.935666,40.651493,black-17
1053,-73.935585,40.651496,black-17
1054,-73.935296,40.65151,black-17
1055,-73.935204,40.651514,black-17
1056,-73.935122,40.651518,black-17
1057,-73.934378,40.651557,black-17
1058,-73.934268,40.651563,black-17
1059,-73.934177,40.651567,black-17
1060,-73.933425,40.6516,black-17
1061,-73.933296,40.651606,black-17
1062,-73.933187,40.651611,black-17
1063,-73.932836,40.65163,black-17
1064,-73.932465,40.651651,black-17
1065,-73.932415,40.651654,black-17
1066,-73.932327,40.651658,black-17
1067,-73.932247,40.651661,black-17
1068,-73.931477,40.651694,black-17
1069,-73.931395,40.651698,black-17
1070,-73.931306,40.651701,black-17
1071,-73.93094,40.651717,black-17
1072,-73.930587,40.651732,black-17
1073,-73.930517,40.651735,black-17
1074,-73.930386,40.651741,black-17
1075,-73.930257,40.65175,black-17
1076,-73.930106,40.65176,black-17
1077,-73.929476,40.651926,black-17
1078,-73.929393,40.651947,black-17
1079,-73.929312,40.651969,black-17
1080,-73.928868,40.652091,black-17
1081,-73.928799,40.652108,black-17
1082,-73.928579,40.652164,black-17
1083,-73.928481,40.652188,black-17
1084,-73.9284,40.652201,black-17
1085,-73.928095,40.652246,black-17
1086,-73.927645,40.652314,black-17
1087,-73.927516,40.652329,black-17
1088,-73.927408,40.652337,black-17
1089,-73.926654,40.652391,black-17
1090,-73.926544,40.652401,black-17
1091,-73.926467,40.652405,black-17
1092,-73.925701,40.652448,black-17
1093,-73.925613,40.652454,black-17
1094,-73.925541,40.652458,black-17
1095,-73.925474,40.652462,black-17
1096,-73.924764,40.6525,black-17
1097,-73.924643,40.652507,black-17
1098,-73.924542,40.652512,black-17
1099,-73.924194,40.65253,black-17
1100,-73.923764,40.652553,black-17
1101,-73.923665,40.652544,black-17
1102,-73.923586,40.652537,black-17
1103,-73.923539,40.652533,black-17
1104,-73.923374,40.652516,black-17
1105,-73.923127,40.652492,black-17
1106,-73.923089,40.652488,black-17
1107,-73.923016,40.652477,black-17
1108,-73.922862,40.652463,black-17
1109,-73.922693,40.65245,black-17
1110,-73.922629,40.652445,black-17
1111,-73.922298,40.652465,black-17
1112,-73.922003,40.652483,black-17
1113,-73.921875,40.652492,black-17
1114,-73.921786,40.652498,black-17
1115,-73.921697,40.652503,black-17
1116,-73.921211,40.652529,black-17
1117,-73.920773,40.652551,black-17
1118,-73.920625,40.65256,black-17
1119,-73.920436,40.652572,black-17
1120,-73.920291,40.652596,black-17
1121,-73.920187,40.652637,black-17
1122,-73.920074,40.652713,black-17
1123,-73.919962,40.652789,black-17
1124,-73.919846,40.652864,black-17
1125,-73.919752,40.652924,black-17
1126,-73.919668,40.652979,black-17
1127,-73.919552,40.653053,black-17
1128,-73.919359,40.653177,black-17
1129,-73.919185,40.653289,black-17
1130,-73.918473,40.653745,black-17
1131,-73.918236,40.653901,black-17
1132,-73.917945,40.654092,black-17
1133,-73.917925,40.654106,black-17
1134,-73.917841,40.654161,black-17
1135,-73.91768,40.654256,black-17
1136,-73.917493,40.65437,black-17
1137,-73.917367,40.654456,black-17
1138,-73.91728,40.654517,black-17
1139,-73.917101,40.654635,black-17
1140,-73.917041,40.654676,black-17
1141,-73.916977,40.654717,black-17
1142,-73.916713,40.654887,black-17
1143,-73.916572,40.654978,black-17
1144,-73.916572,40.654978,black-17
1145,-73.916572,40.654978,black-17
1146,-73.916402,40.655087,black-17
1147,-73.916332,40.655132,black-17
1148,-73.916256,40.655181999999996,black-17
1149,-73.915775,40.6555,black-17
1150,-73.915527,40.655664,black-17
1151,-73.915455,40.655712,black-17
1152,-73.915381,40.655646,black-17
1153,-73.915106,40.655397,black-17
1154,-73.915106,40.655397,black-17
1155,-73.915106,40.655397,black-17
1156,-73.915106,40.655397,black-17
1157,-73.915106,40.655397,black-17
1158,-73.915106,40.655397,black-17
1159,-73.913993,40.654392,black-17
1160,-73.913936,40.654337,black-17
1161,-73.914052,40.654341,black-17
1162,-73.914742,40.654362,black-17
1163,-73.914999,40.654338,black-17
1164,-73.91535,40.654288,black-17
1165,-73.916029,40.654314,black-17
1166,-73.916631,40.654337,black-17
1167,-73.91735,40.654365,black-17
1168,-73.917493,40.65437,black-17
1169,-73.91768,40.654256,black-17
1170,-73.917841,40.654161,black-17
1171,-73.917667,40.654157,black-17
1172,-73.917603,40.654155,black-17
1173,-73.917525,40.654154,black-17
1174,-73.917377,40.654154,black-17
1175,-73.917167,40.65415,black-17
1176,-73.91697,40.654144,black-17
1177,-73.916787,40.654136,black-17
1178,-73.916593,40.654127,black-17
1179,-73.916368,40.654114,black-17
1180,-73.916355,40.65408,black-17
1181,-73.916339,40.654053,black-17
1182,-73.916325,40.654034,black-17
1183,-73.916309,40.654017,black-17
1184,-73.915301,40.653106,black-17
1185,-73.915226,40.653039,black-17
1186,-73.915162,40.652982,black-17
1187,-73.91486,40.652711,black-17
1188,-73.91486,40.652711,black-17
1189,-73.91486,40.652711,black-17
1190,-73.91486,40.652711,black-17
1191,-73.91486,40.652711,black-17
1192,-73.91486,40.652711,black-17
1193,-73.91486,40.652711,black-17
1194,-73.91486,40.652711,black-17
1195,-73.915162,40.652982,black-17
1196,-73.915226,40.653039,black-17
1197,-73.914511,40.653501,black-17
1198,-73.913851,40.653927,black-17
1199,-73.913819,40.653952,black-17
1200,-73.913792,40.653979,black-17
1201,-73.913763,40.654013,black-17
1202,-73.913584,40.654006,black-17
1203,-73.91352499999999,40.653955,black-17
1204,-73.913262,40.653722,black-17
1205,-73.912721,40.653241,black-17
1206,-73.912721,40.653241,black-17
1207,-73.912721,40.653241,black-17
1208,-73.911913,40.652524,black-17
1209,-73.911815,40.652437,black-17
1210,-73.911016,40.652951,black-17
1211,-73.912158,40.653959,black-17
1212,-73.912273,40.65406,black-17
1213,-73.911871,40.654066,black-17
1214,-73.911642,40.654073,black-17
1215,-73.911189,40.654088,black-17
1216,-73.910837,40.6541,black-17
1217,-73.910666,40.654116,black-17
1218,-73.910517,40.654137,black-17
1219,-73.910268,40.654174,black-17
1220,-73.909712,40.654257,black-17
1221,-73.908843,40.654385,black-17
