,lon,lat,properties
4365,-73.968218,40.67945,blue-18
4366,-73.968229,40.67942,blue-18
4367,-73.968254,40.679352,blue-18
4368,-73.968334,40.679119,blue-18
4369,-73.968445,40.678831,blue-18
4370,-73.968522,40.678619,blue-18
4371,-73.968551,40.678545,blue-18
4372,-73.968576,40.678479,blue-18
4373,-73.968841,40.67774,blue-18
4374,-73.968866,40.677667,blue-18
4375,-73.968889,40.677599,blue-18
4376,-73.968955,40.677402,blue-18
4377,-73.969069,40.677088,blue-18
4378,-73.969156,40.676859,blue-18
4379,-73.969183,40.676787,blue-18
4380,-73.969209,40.67672,blue-18
4381,-73.969472,40.675977,blue-18
4382,-73.969498,40.675906,blue-18
4383,-73.96952,40.675843,blue-18
4384,-73.969585,40.675659,blue-18
4385,-73.969658,40.675452,blue-18
4386,-73.969688,40.675367,blue-18
4387,-73.969729,40.675268,blue-18
4388,-73.969802,40.675076,blue-18
4389,-73.969941,40.674937,blue-18
4390,-73.970073,40.674823,blue-18
4391,-73.970098,40.674801,blue-18
4392,-73.97019,40.674723,blue-18
4393,-73.970263,40.674664,blue-18
4394,-73.97033,40.674606,blue-18
4395,-73.970423,40.674534,blue-18
4396,-73.970485,40.674482,blue-18
4397,-73.970548,40.674428,blue-18
4398,-73.970655,40.67435,blue-18
4399,-73.97068,40.67428,blue-18
4400,-73.970693,40.674226,blue-18
4401,-73.970706,40.674155999999996,blue-18
4402,-73.970712,40.674101,blue-18
4403,-73.970717,40.674013,blue-18
4404,-73.970712,40.673926,blue-18
4405,-73.970694,40.673832,blue-18
4406,-73.97066,40.673701,blue-18
4407,-73.970508,40.673497,blue-18
4408,-73.970408,40.673281,blue-18
4409,-73.97034,40.673132,blue-18
4410,-73.970257,40.672952,blue-18
4411,-73.970213,40.672875,blue-18
4412,-73.970173,40.672819,blue-18
4413,-73.970116,40.672738,blue-18
4414,-73.970101,40.672718,blue-18
4415,-73.970041,40.672641,blue-18
4416,-73.969764,40.672641,blue-18
4417,-73.969653,40.672641,blue-18
4418,-73.969464,40.672603,blue-18
4419,-73.96935,40.672578,blue-18
4420,-73.969276,40.672558,blue-18
4421,-73.969183,40.672527,blue-18
4422,-73.969076,40.672449,blue-18
4423,-73.969016,40.672375,blue-18
4424,-73.968834,40.672225,blue-18
4425,-73.968771,40.672139,blue-18
4426,-73.968004,40.671091,blue-18
4427,-73.965509,40.667629,blue-18
4428,-73.964356,40.665959,blue-18
4429,-73.964326,40.665917,blue-18
4430,-73.964284,40.665855,blue-18
4431,-73.964241,40.665793,blue-18
4432,-73.963641,40.664924,blue-18
4433,-73.962885,40.663804999999996,blue-18
4434,-73.962666,40.663508,blue-18
4435,-73.9625,40.663267,blue-18
4436,-73.962384,40.663097,blue-18
4437,-73.962315,40.662993,blue-18
4438,-73.962097,40.662666,blue-18
4439,-73.96208,40.662642,blue-18
4440,-73.962033,40.662572,blue-18
4441,-73.961624,40.661962,blue-18
4442,-73.961504,40.661785,blue-18
4443,-73.961437,40.661685,blue-18
4444,-73.961272,40.661697,blue-18
4445,-73.960885,40.661726,blue-18
4446,-73.960773,40.661734,blue-18
4447,-73.960788,40.661832,blue-18
4448,-73.960838,40.662278,blue-18
4449,-73.960861,40.662506,blue-18
4450,-73.960748,40.662513,blue-18
4451,-73.96007,40.662556,blue-18
4452,-73.958263,40.662668,blue-18
4453,-73.957954,40.662687,blue-18
4454,-73.957831,40.662695,blue-18
4455,-73.95764,40.662707,blue-18
4456,-73.957236,40.66273,blue-18
4457,-73.957122,40.662737,blue-18
4458,-73.957116,40.662674,blue-18
4459,-73.957052,40.662045,blue-18
4460,-73.957044,40.661965,blue-18
4461,-73.957037,40.6619,blue-18
4462,-73.957019,40.661736,blue-18
4463,-73.957019,40.661736,blue-18
4464,-73.957019,40.661736,blue-18
4465,-73.957019,40.661736,blue-18
4466,-73.957019,40.661736,blue-18
4467,-73.957019,40.661736,blue-18
4468,-73.957019,40.661736,blue-18
4469,-73.957019,40.661736,blue-18
4470,-73.957019,40.661736,blue-18
4471,-73.957019,40.661736,blue-18
4472,-73.957037,40.6619,blue-18
4473,-73.957044,40.661965,blue-18
4474,-73.956954,40.661971,blue-18
4475,-73.954479,40.662126,blue-18
4476,-73.954479,40.662126,blue-18
4477,-73.953819,40.662167,blue-18
4478,-73.9537,40.662174,blue-18
4479,-73.953711,40.662271,blue-18
4480,-73.953779,40.662888,blue-18
4481,-73.953786,40.662947,blue-18
4482,-73.953799,40.663049,blue-18
4483,-73.95384,40.663379,blue-18
4484,-73.953861,40.663548,blue-18
4485,-73.95387,40.663621,blue-18
4486,-73.95387,40.663626,blue-18
4487,-73.953863,40.663727,blue-18
4488,-73.953762,40.663733,blue-18
4489,-73.952921,40.663785,blue-18
4490,-73.952921,40.663785,blue-18
4491,-73.952921,40.663785,blue-18
4492,-73.951091,40.663898,blue-18
4493,-73.950974,40.663905,blue-18
4494,-73.950964,40.663807,blue-18
4495,-73.950962,40.663785,blue-18
4496,-73.950962,40.663785,blue-18
4497,-73.950901,40.663205,blue-18
4498,-73.950893,40.663126,blue-18
4499,-73.950785,40.663133,blue-18
4500,-73.948588,40.66327,blue-18
4501,-73.948318,40.663287,blue-18
4502,-73.948115,40.6633,blue-18
4503,-73.947997,40.663307,blue-18
4504,-73.947896,40.663313,blue-18
4505,-73.945675,40.663441,blue-18
4506,-73.945643,40.663443,blue-18
4507,-73.945538,40.663449,blue-18
4508,-73.945545,40.663394,blue-18
4509,-73.945604,40.662769,blue-18
4510,-73.945625,40.662676,blue-18
4511,-73.945644,40.662594,blue-18
4512,-73.945575,40.661977,blue-18
4513,-73.945566,40.661881,blue-18
4514,-73.94569,40.661874,blue-18
4515,-73.947733,40.661752,blue-18
4516,-73.947832,40.661746,blue-18
4517,-73.947835,40.661779,blue-18
4518,-73.947841,40.661829,blue-18
4519,-73.947897,40.662357,blue-18
4520,-73.947897,40.662357,blue-18
4521,-73.947897,40.662357,blue-18
4522,-73.947897,40.662357,blue-18
4523,-73.947897,40.662357,blue-18
4524,-73.947897,40.662357,blue-18
4525,-73.947897,40.662357,blue-18
4526,-73.947897,40.662357,blue-18
4527,-73.947897,40.662357,blue-18
4528,-73.947897,40.662357,blue-18
4529,-73.947897,40.662357,blue-18
4530,-73.947897,40.662357,blue-18
4531,-73.947897,40.662357,blue-18
4532,-73.947897,40.662357,blue-18
4533,-73.947897,40.662357,blue-18
4534,-73.947897,40.662357,blue-18
4535,-73.947897,40.662357,blue-18
4536,-73.947897,40.662357,blue-18
4537,-73.947897,40.662357,blue-18
4538,-73.947897,40.662357,blue-18
4539,-73.947897,40.662357,blue-18
4540,-73.947897,40.662357,blue-18
4541,-73.947897,40.662357,blue-18
4542,-73.947897,40.662357,blue-18
4543,-73.947897,40.662357,blue-18
4544,-73.947907,40.662455,blue-18
4545,-73.947916,40.662543,blue-18
4546,-73.94804,40.662534,blue-18
4547,-73.9489,40.662472,blue-18
4548,-73.950326,40.662384,blue-18
4549,-73.950701,40.662361,blue-18
4550,-73.95081,40.662354,blue-18
4551,-73.950801,40.662276,blue-18
4552,-73.950732,40.661646,blue-18
4553,-73.950724,40.661569,blue-18
4554,-73.950717,40.661501,blue-18
4555,-73.950652,40.660901,blue-18
4556,-73.950644,40.660827,blue-18
4557,-73.950546,40.660833,blue-18
4558,-73.949219,40.660917,blue-18
4559,-73.948906,40.660936,blue-18
4560,-73.948906,40.660936,blue-18
4561,-73.948906,40.660936,blue-18
4562,-73.948906,40.660936,blue-18
4563,-73.948906,40.660936,blue-18
4564,-73.948906,40.660936,blue-18
4565,-73.948906,40.660936,blue-18
4566,-73.948906,40.660936,blue-18
4567,-73.948906,40.660936,blue-18
4568,-73.948906,40.660936,blue-18
4569,-73.948906,40.660936,blue-18
4570,-73.948906,40.660936,blue-18
4571,-73.948906,40.660936,blue-18
4572,-73.947863,40.661,blue-18
4573,-73.947753,40.661007,blue-18
4574,-73.947748,40.660956,blue-18
4575,-73.947684,40.660366,blue-18
4576,-73.947676,40.660297,blue-18
4577,-73.947788,40.66029,blue-18
4578,-73.94858,40.660241,blue-18
4579,-73.94858,40.660241,blue-18
4580,-73.94858,40.660241,blue-18
4581,-73.94858,40.660241,blue-18
4582,-73.949575,40.660179,blue-18
4583,-73.950464,40.660124,blue-18
4584,-73.950569,40.660117,blue-18
4585,-73.950684999,40.66011,blue-18
4586,-73.953364,40.659943,blue-18
4587,-73.953461,40.659937,blue-18
4588,-73.953576,40.65993,blue-18
4589,-73.954698,40.65986,blue-18
4590,-73.954698,40.65986,blue-18
4591,-73.954698,40.65986,blue-18
4592,-73.956714,40.659735,blue-18
4593,-73.956801,40.65973,blue-18
4594,-73.956891,40.659724,blue-18
4595,-73.957803,40.659667,blue-18
4596,-73.96044,40.659503,blue-18
4597,-73.960552,40.659496,blue-18
4598,-73.960548,40.659436,blue-18
4599,-73.960496,40.65878,blue-18
4600,-73.960461,40.658403,blue-18
4601,-73.960428,40.658144,blue-18
4602,-73.960412,40.658045,blue-18
4603,-73.960403,40.657983,blue-18
4604,-73.960243,40.657232,blue-18
4605,-73.960135,40.656757,blue-18
4606,-73.960091,40.656567,blue-18
4607,-73.960073,40.656486,blue-18
4608,-73.96006,40.656433,blue-18
4609,-73.959881,40.655731,blue-18
4610,-73.95986,40.655637,blue-18
4611,-73.95999,40.655603,blue-18
4612,-73.960104,40.655561,blue-18
4613,-73.96031,40.655485,blue-18
4614,-73.960699,40.655341,blue-18
4615,-73.961335,40.655096,blue-18
4616,-73.961454,40.65505,blue-18
4617,-73.961772,40.654928,blue-18
4618,-73.961901,40.654875,blue-18
4619,-73.962023,40.654825,blue-18
4620,-73.962806,40.65451,blue-18
4621,-73.963225,40.654344,blue-18
4622,-73.964073,40.654022,blue-18
4623,-73.964145,40.653995,blue-18
4624,-73.964226,40.653963,blue-18
4625,-73.965057,40.653639,blue-18
4626,-73.966139,40.653218,blue-18
4627,-73.966213,40.653189,blue-18
4628,-73.966293,40.653158,blue-18
4629,-73.969309,40.651983,blue-18
4630,-73.970777,40.651412,blue-18
4631,-73.971141,40.65127,blue-18
4632,-73.971304,40.651244,blue-18
4633,-73.971401,40.651212,blue-18
4634,-73.971507,40.651197,blue-18
4635,-73.971592,40.6512,blue-18
4636,-73.971797,40.651232,blue-18
4637,-73.971834,40.65127,blue-18
4638,-73.971902,40.651316,blue-18
4639,-73.971967,40.65135,blue-18
4640,-73.97204,40.651375,blue-18
4641,-73.972116,40.65139,blue-18
4642,-73.972193,40.651397,blue-18
4643,-73.972263,40.651392,blue-18
4644,-73.972336,40.651381,blue-18
4645,-73.9724,40.651362,blue-18
4646,-73.972445,40.651346,blue-18
4647,-73.972491,40.651326,blue-18
4648,-73.972558,40.651293,blue-18
4649,-73.972594,40.651261,blue-18
4650,-73.972628,40.651223,blue-18
4651,-73.972651,40.651189,blue-18
4652,-73.972717,40.651113,blue-18
4653,-73.972768,40.651079,blue-18
4654,-73.972845,40.651036,blue-18
4655,-73.972938,40.651008,blue-18
4656,-73.972994,40.650989,blue-18
4657,-73.973728,40.650688,blue-18
4658,-73.97374,40.650751,blue-18
4659,-73.973779,40.650959,blue-18
4660,-73.973978,40.652013,blue-18
4661,-73.973985,40.652049,blue-18
4662,-73.974,40.652128,blue-18
4663,-73.97488799999999,40.651787,blue-18
4664,-73.975716,40.651459,blue-18
4665,-73.975818,40.651432,blue-18
4666,-73.97585,40.651521,blue-18
4667,-73.976021,40.652425,blue-18
4668,-73.976071,40.652682,blue-18
4669,-73.976081,40.652742,blue-18
4670,-73.976099,40.652826,blue-18
4671,-73.976218,40.653452,blue-18
4672,-73.976227,40.653502,blue-18
4673,-73.976111,40.653547,blue-18
4674,-73.973741,40.654465,blue-18
4675,-73.973741,40.654465,blue-18
4676,-73.973741,40.654465,blue-18
4677,-73.973741,40.654465,blue-18
4678,-73.973741,40.654465,blue-18
4679,-73.973741,40.654465,blue-18
4680,-73.973741,40.654465,blue-18
4681,-73.973741,40.654465,blue-18
4682,-73.973719,40.654474,blue-18
4683,-73.973376,40.654606,blue-18
4684,-73.973263,40.654634,blue-18
4685,-73.97329,40.654731,blue-18
4686,-73.973348,40.654932,blue-18
4687,-73.973478,40.655378,blue-18
4688,-73.973558,40.655652,blue-18
4689,-73.973661,40.656018,blue-18
4690,-73.973675,40.656065,blue-18
4691,-73.973702,40.656159,blue-18
4692,-73.973762,40.656361,blue-18
4693,-73.973881,40.656343,blue-18
4694,-73.973965,40.656321,blue-18
4695,-73.974683,40.656046,blue-18
4696,-73.974783,40.656007,blue-18
4697,-73.975815,40.655606,blue-18
4698,-73.976469,40.655357,blue-18
4699,-73.976571,40.655311,blue-18
4700,-73.97659,40.655409,blue-18
4701,-73.976598,40.655468,blue-18
4702,-73.976622,40.655547,blue-18
4703,-73.97664,40.655589,blue-18
4704,-73.97664,40.655589,blue-18
4705,-73.976648,40.655608,blue-18
4706,-73.976677,40.655661,blue-18
4707,-73.976725,40.655729,blue-18
4708,-73.976771,40.655786,blue-18
4709,-73.976846,40.655852,blue-18
4710,-73.976935,40.655921,blue-18
4711,-73.977228,40.656103,blue-18
4712,-73.977308,40.65615,blue-18
4713,-73.977398,40.656204,blue-18
4714,-73.977553,40.656298,blue-18
4715,-73.977713,40.656394,blue-18
4716,-73.979435,40.657433,blue-18
4717,-73.979513,40.657479,blue-18
4718,-73.979599,40.657531,blue-18
4719,-73.980268,40.657935,blue-18
4720,-73.980978,40.658363,blue-18
4721,-73.981633,40.658759,blue-18
4722,-73.981717,40.658809,blue-18
4723,-73.981806,40.658863,blue-18
4724,-73.982495,40.659279,blue-18
4725,-73.983223,40.659717,blue-18
4726,-73.983826,40.660079,blue-18
4727,-73.983918,40.660137,blue-18
4728,-73.984006,40.660191,blue-18
4729,-73.984271,40.660351,blue-18
4730,-73.984271,40.660351,blue-18
4731,-73.984271,40.660351,blue-18
4732,-73.984271,40.660351,blue-18
4733,-73.986029,40.661412,blue-18
4734,-73.986123,40.661469,blue-18
4735,-73.986224,40.66153,blue-18
4736,-73.986856,40.661914,blue-18
4737,-73.987163,40.662096,blue-18
4738,-73.987221,40.66213,blue-18
4739,-73.987281,40.662166,blue-18
4740,-73.987569,40.662339,blue-18
4741,-73.988228,40.66274,blue-18
4742,-73.988324,40.662798,blue-18
4743,-73.988411,40.662852,blue-18
4744,-73.990023,40.663832,blue-18
4745,-73.990426,40.664077,blue-18
4746,-73.990505,40.664139,blue-18
4747,-73.990602,40.664212,blue-18
4748,-73.991969,40.665022,blue-18
4749,-73.992225,40.66516,blue-18
4750,-73.992638,40.665406,blue-18
4751,-73.992735,40.665464,blue-18
4752,-73.992853,40.665534,blue-18
4753,-73.992933,40.665581,blue-18
4754,-73.994492,40.666559,blue-18
4755,-73.994492,40.666559,blue-18
4756,-73.99456,40.666602,blue-18
4757,-73.99471,40.666728,blue-18
4758,-73.994854,40.666855,blue-18
4759,-73.994958,40.666798,blue-18
4760,-73.995127,40.666511,blue-18
4761,-73.995217,40.666363,blue-18
4762,-73.995316,40.666223,blue-18
4763,-73.995373,40.666176,blue-18
4764,-73.995441,40.666119,blue-18
4765,-73.995542,40.666022,blue-18
4766,-73.995662,40.665909,blue-18
4767,-73.99581,40.665797,blue-18
4768,-73.995934,40.665736,blue-18
4769,-73.995934,40.665736,blue-18
4770,-73.995944,40.665731,blue-18
4771,-73.995959,40.665727,blue-18
4772,-73.996087,40.66569,blue-18
4773,-73.996296,40.665594,blue-18
4774,-73.996486,40.665471,blue-18
4775,-73.99662000000001,40.665361,blue-18
4776,-73.996687,40.665239,blue-18
4777,-73.99672699999999,40.665165,blue-18
4778,-73.996456,40.665002,blue-18
4779,-73.996371,40.66495,blue-18
